table_name,check_name,policy_id,issue_detail
policies,null_key_or_premium,P6860,"{'policy_id': 'P6860', 'effective_date': '2024-05-01', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P6866,"{'policy_id': 'P6866', 'effective_date': '2024-05-18', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-11', 'written_premium': 4640.33, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-19', 'written_premium': 2889.78, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P6874,"{'policy_id': 'P6874', 'effective_date': '2024-06-14', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-18', 'written_premium': 4612.36, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P6897,"{'policy_id': 'P6897', 'effective_date': '2024-01-11', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-11', 'written_premium': 533.07, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-02', 'written_premium': 2978.43, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-01', 'written_premium': 2590.06, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-14', 'written_premium': 596.92, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-17', 'written_premium': 2741.33, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P6971,"{'policy_id': 'P6971', 'effective_date': '2024-01-19', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-02', 'written_premium': 4280.25, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P6984,"{'policy_id': 'P6984', 'effective_date': '2024-04-07', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-05', 'written_premium': 3628.47, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-09', 'written_premium': 4139.02, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-09', 'written_premium': 3311.47, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-18', 'written_premium': 4938.19, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-04', 'written_premium': 2933.44, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7076,"{'policy_id': 'P7076', 'effective_date': '2024-01-22', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-01', 'written_premium': 4978.77, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7088,"{'policy_id': 'P7088', 'effective_date': '2024-01-02', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P7097,"{'policy_id': 'P7097', 'effective_date': '2024-03-10', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-31', 'written_premium': 1707.39, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-29', 'written_premium': 2241.14, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7129,"{'policy_id': 'P7129', 'effective_date': '2024-01-30', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-21', 'written_premium': 812.99, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-28', 'written_premium': 2029.03, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7167,"{'policy_id': 'P7167', 'effective_date': '2024-04-27', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-30', 'written_premium': 3700.17, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P7227,"{'policy_id': 'P7227', 'effective_date': '2024-05-28', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-10', 'written_premium': 3989.29, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-29', 'written_premium': 3599.29, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P7236,"{'policy_id': 'P7236', 'effective_date': '2024-02-12', 'written_premium': nan, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-29', 'written_premium': 2272.16, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-17', 'written_premium': 541.87, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P7286,"{'policy_id': 'P7286', 'effective_date': '2024-03-01', 'written_premium': nan, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7295,"{'policy_id': 'P7295', 'effective_date': '2024-04-06', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-07', 'written_premium': 3337.1, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-20', 'written_premium': 2640.28, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,P7354,"{'policy_id': 'P7354', 'effective_date': '2024-03-25', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-15', 'written_premium': 1040.3, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P7393,"{'policy_id': 'P7393', 'effective_date': '2024-06-06', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P7395,"{'policy_id': 'P7395', 'effective_date': '2024-05-11', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-13', 'written_premium': 693.22, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-18', 'written_premium': 4983.89, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-24', 'written_premium': 3474.58, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-27', 'written_premium': 1140.74, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-26', 'written_premium': 4500.88, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P7497,"{'policy_id': 'P7497', 'effective_date': '2024-04-12', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7529,"{'policy_id': 'P7529', 'effective_date': '2024-01-08', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-01', 'written_premium': 1723.6, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-04', 'written_premium': 2622.52, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7561,"{'policy_id': 'P7561', 'effective_date': '2024-02-04', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P7569,"{'policy_id': 'P7569', 'effective_date': '2024-02-22', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-12', 'written_premium': 3240.63, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-09', 'written_premium': 966.24, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,P7599,"{'policy_id': 'P7599', 'effective_date': '2024-02-25', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-24', 'written_premium': 4994.72, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7615,"{'policy_id': 'P7615', 'effective_date': '2024-03-21', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-20', 'written_premium': 2672.61, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P7642,"{'policy_id': 'P7642', 'effective_date': '2024-05-29', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-26', 'written_premium': 4940.86, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P7677,"{'policy_id': 'P7677', 'effective_date': '2024-05-24', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-17', 'written_premium': 1108.68, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-16', 'written_premium': 4932.62, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P7719,"{'policy_id': 'P7719', 'effective_date': '2024-06-21', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P7721,"{'policy_id': 'P7721', 'effective_date': '2024-04-06', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-04', 'written_premium': 4533.84, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P7766,"{'policy_id': 'P7766', 'effective_date': '2024-01-28', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P7771,"{'policy_id': 'P7771', 'effective_date': '2024-03-09', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-31', 'written_premium': 2215.47, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7787,"{'policy_id': 'P7787', 'effective_date': '2024-01-27', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P7812,"{'policy_id': 'P7812', 'effective_date': '2024-04-12', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-11', 'written_premium': 3165.21, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7833,"{'policy_id': 'P7833', 'effective_date': '2024-05-26', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-02', 'written_premium': 4073.61, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-05', 'written_premium': 3374.6, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P7856,"{'policy_id': 'P7856', 'effective_date': '2024-01-17', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-20', 'written_premium': 2564.83, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-17', 'written_premium': 1896.5, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-26', 'written_premium': 1067.14, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7910,"{'policy_id': 'P7910', 'effective_date': '2024-02-09', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-26', 'written_premium': 3924.99, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P7941,"{'policy_id': 'P7941', 'effective_date': '2024-06-20', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-03', 'written_premium': 3188.85, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P7983,"{'policy_id': 'P7983', 'effective_date': '2024-04-16', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-29', 'written_premium': 552.52, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-26', 'written_premium': 2374.21, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-25', 'written_premium': 1157.19, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P8084,"{'policy_id': 'P8084', 'effective_date': '2024-06-03', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-13', 'written_premium': 2022.07, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-10', 'written_premium': 1291.73, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P8131,"{'policy_id': 'P8131', 'effective_date': '2024-04-08', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P8197,"{'policy_id': 'P8197', 'effective_date': '2024-06-13', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P8212,"{'policy_id': 'P8212', 'effective_date': '2024-02-28', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker A'}"
