claim_id,policy_id,state,loss_date,incurred_loss,paid_loss,reserve
C33587,P12155,FL,2024-05-30,6269.15,5651.05,618.0999999999995
C80410,P12155,FL,2024-06-30,9957.01,6563.0,3394.01
C56528,P6223,NC,2024-03-17,1328.61,1035.41,293.1999999999998
C98661,P8018,TX,2024-01-01,9172.57,4570.05,4602.5199999999995
C51215,P8018,TX,2024-02-19,433.45,103.49,329.96
C52252,P33792,FL,2024-03-22,2223.41,1190.29,1033.12
C88603,P33792,FL,2024-02-24,8878.66,8400.79,477.869999999999
C59139,P10285,TX,2024-01-15,5485.12,3351.19,2133.93
C63828,P10285,TX,2024-06-20,4830.96,2722.44,2108.52
C21304,P50788,TX,2024-07-14,8124.4,174.97,7949.429999999999
C47556,P50788,TX,2024-06-14,7117.4,6631.31,486.08999999999924
C39354,P12131,TX,2024-05-26,1478.21,1197.57,280.6400000000001
C53584,P12131,TX,2024-04-29,509.38,428.82,80.56
C39073,P6632,NC,2024-01-17,8569.3,2633.03,5936.269999999999
C88810,P6632,NC,2024-03-15,8173.23,4940.34,3232.8899999999994
C31124,P20197,NC,2024-07-08,3731.46,3280.81,450.6500000000001
C79238,P20197,NC,2024-02-29,8551.93,7305.21,1246.7200000000003
C52263,P20197,NC,2024-04-20,8217.96,2877.68,5340.279999999999
C78955,P35822,NC,2024-03-15,5058.98,853.78,4205.2
C19835,P35822,NC,2024-03-09,8115.03,4711.63,3403.3999999999996
C87891,P25689,TX,2024-01-27,1082.87,1070.36,12.509999999999991
C17612,P25689,TX,2024-06-08,3500.14,2358.03,1142.1099999999997
C42237,P14748,FL,2024-01-15,6273.79,2466.52,3807.27
C48412,P14748,FL,2024-04-28,5739.07,3467.74,2271.33
C94184,P14748,FL,2024-04-14,6056.38,3881.56,2174.82
C76009,P26345,IL,2024-05-28,560.35,36.27,524.08
C52438,P26345,IL,2024-03-18,5190.69,1172.65,4018.0399999999995
C35013,P38956,TX,2024-02-21,1273.18,938.73,334.45000000000005
C46986,P38956,TX,2024-03-23,2085.43,1456.45,628.9799999999998
C45938,P41956,GA,2024-05-16,4994.29,1694.92,3299.37
C79277,P41956,GA,2024-04-15,1062.56,172.19,890.3699999999999
C40341,P42769,TX,2024-07-14,2137.7,413.57,1724.1299999999999
C50878,P42769,TX,2024-03-23,7270.78,6505.44,765.3400000000001
C42484,P42769,TX,2024-02-24,548.1,222.49,325.61
C40817,P5844,FL,2024-07-18,8619.64,3731.76,4887.879999999999
C22354,P44824,GA,2024-05-27,6062.98,3135.67,2927.3099999999995
C66610,P49342,FL,2024-02-14,9152.85,5868.65,3284.2000000000007
C29897,P49342,FL,2024-05-25,3640.33,1296.78,2343.55
C43030,P49342,FL,2024-02-11,4980.69,3638.21,1342.4799999999996
C77756,P48973,NC,2024-01-28,196.9,165.12,31.78
C50137,P48973,NC,2024-07-16,9509.6,5272.22,4237.38
C84514,P48973,NC,2024-04-11,5165.86,2791.27,2374.5899999999997
C54623,P7207,IL,2024-05-31,7309.99,6042.04,1267.9499999999998
C15793,P7207,IL,2024-07-16,5332.87,2979.75,2353.12
C13701,P7207,IL,2024-03-26,4807.06,2547.47,2259.5900000000006
C17011,P32521,FL,2024-01-28,3790.04,47.96,3742.08
C97096,P32521,FL,2024-07-17,6798.9,5311.27,1487.6299999999992
C53836,P32521,FL,2024-03-16,8700.78,6764.05,1936.7300000000005
C84033,P21651,IL,2024-01-27,3567.49,3357.89,209.5999999999999
C64319,P21651,IL,2024-01-01,4366.54,1199.38,3167.16
C37944,P5847,TX,2024-04-19,6696.22,3937.04,2759.1800000000003
C57429,P2302,IL,2024-05-25,34.85,18.66,16.19
C31688,P2302,IL,2024-05-04,5942.71,5262.76,679.9499999999998
C49737,P28449,IL,2024-07-02,850.09,847.43,2.660000000000082
C25403,P28449,IL,2024-03-15,5635.36,3262.11,2373.2499999999995
C87067,P48656,GA,2024-03-31,9720.88,6488.78,3232.0999999999995
C26772,P45509,TX,2024-04-26,7404.65,5781.82,1622.83
C22377,P45509,TX,2024-06-08,8493.72,5045.59,3448.129999999999
C11233,P45509,TX,2024-05-25,9546.75,1369.31,8177.4400000000005
C36788,P50089,GA,2024-04-18,2973.79,749.81,2223.98
C69408,P49381,FL,2024-01-17,7575.7,1068.43,6507.2699999999995
C37662,P49381,FL,2024-06-21,1042.53,911.34,131.18999999999994
C96148,P4503,NC,2024-06-15,5313.36,3967.49,1345.87
C54479,P4503,NC,2024-01-18,6407.68,651.6,5756.08
C32288,P5995,NC,2024-05-20,5197.31,4229.22,968.0900000000001
C58563,P36161,TX,2024-04-21,3255.67,1538.54,1717.13
C65956,P36161,TX,2024-03-01,1165.76,563.6,602.16
C29250,P23749,NC,2024-05-28,2384.5,824.75,1559.75
C73030,P9371,IL,2024-05-04,5074.5,481.24,4593.26
C55249,P9371,IL,2024-05-09,3948.41,336.66,3611.75
C26242,P9371,IL,2024-06-03,9093.91,8253.88,840.0300000000007
C57182,P38091,GA,2024-02-02,5728.71,4196.22,1532.4899999999998
C53985,P38091,GA,2024-02-09,554.44,78.57,475.87000000000006
C64546,P38091,GA,2024-03-17,937.34,307.73,629.61
C47613,P19696,FL,2024-05-03,723.87,591.4,132.47000000000003
C29517,P19696,FL,2024-03-16,4690.07,3762.1,927.9699999999998
C49391,P19696,FL,2024-04-01,8029.12,6130.56,1898.5599999999995
C67919,P3769,FL,2024-02-05,4656.73,1219.77,3436.9599999999996
C44298,P3769,FL,2024-03-25,3830.66,1551.91,2278.75
C18361,P3769,FL,2024-01-12,4932.83,3869.06,1063.77
C78154,P26801,FL,2024-02-11,1034.52,415.69,618.8299999999999
C22856,P26801,FL,2024-03-07,8292.41,7626.21,666.1999999999998
C38381,P26801,FL,2024-02-23,1348.82,1084.38,264.4399999999998
C22704,P15854,IL,2024-05-29,6923.56,6025.36,898.2000000000007
C55357,P47819,NC,2024-02-10,9007.24,7262.85,1744.3899999999994
C98126,P47819,NC,2024-01-28,5009.42,1507.43,3501.99
C40045,P43841,GA,2024-03-15,2089.3,1173.61,915.6900000000003
C25978,P43841,GA,2024-04-13,331.91,20.93,310.98
C30058,P43841,GA,2024-06-05,3399.1,1905.6,1493.5
C72994,P23434,TX,2024-03-21,5114.19,4114.43,999.7599999999993
C75521,P14439,IL,2024-06-07,339.68,205.38,134.3
C57508,P14439,IL,2024-04-26,1782.71,330.98,1451.73
C26320,P14439,IL,2024-05-20,4063.11,1923.3,2139.8100000000004
C71374,P41997,IL,2024-05-28,7384.16,196.87,7187.29
C94143,P41997,IL,2024-05-01,2975.91,49.51,2926.3999999999996
C34801,P41997,IL,2024-02-14,9794.82,3561.7,6233.12
C29107,P30182,GA,2024-06-19,4011.53,2583.27,1428.2600000000002
C13641,P30182,GA,2024-03-15,8020.02,7598.95,421.0700000000006
C98539,P1200,GA,2024-06-25,568.16,457.15,111.00999999999999
C76185,P1200,GA,2024-05-11,3219.45,361.07,2858.3799999999997
C42412,P1200,GA,2024-01-04,267.72,90.66,177.06000000000003
C65682,P32048,FL,2024-06-03,325.51,88.49,237.01999999999998
C47653,P32048,FL,2024-02-12,4988.88,4944.7,44.18000000000029
C55857,P47635,GA,2024-07-12,9462.32,6746.62,2715.7
C19521,P47635,GA,2024-05-12,9598.29,1328.79,8269.5
C53659,P47635,GA,2024-03-19,4083.73,2232.76,1850.9699999999998
C85288,P39428,TX,2024-01-17,8853.1,7849.28,1003.8200000000006
C69310,P39428,TX,2024-07-17,3050.23,1672.58,1377.65
C61359,P31794,NC,2024-02-28,4430.56,687.02,3743.5400000000004
C18281,P31794,NC,2024-05-25,6363.05,610.83,5752.22
C63275,P50065,FL,2024-03-31,800.55,372.47,428.0799999999999
C90667,P50065,FL,2024-02-29,1722.14,2583.21,49.590000000000146
C57946,P4043,FL,2024-06-02,4729.84,1310.11,3419.7300000000005
C78246,P4043,FL,2024-02-06,5389.58,2780.65,2608.93
C19945,P4043,FL,2024-02-06,7748.94,1435.33,6313.61
C84318,P36708,TX,2024-07-10,9529.61,9164.09,365.52000000000044
C54585,P3925,IL,2024-02-26,4058.05,3000.49,1057.5600000000004
C15404,P10147,TX,2024-06-12,4609.21,4028.43,580.7800000000002
C40478,P10147,TX,2024-05-02,9693.67,7570.5,2123.17
C63795,P10147,TX,2024-04-14,3487.15,1730.73,1756.42
C86997,P38039,IL,2024-03-29,2018.16,391.88,1626.2800000000002
C45431,P42820,NC,2024-03-25,4106.2,2261.59,1844.6099999999997
C68529,P9201,GA,2024-04-12,8906.55,837.75,-1.0
C44371,P9201,GA,2024-03-24,9449.82,9020.51,429.3099999999995
C78164,P44757,TX,2024-02-19,1579.17,226.9,1352.27
C13700,P20906,IL,2024-07-03,6804.87,74.18,6730.69
C30300,P20906,IL,2024-02-04,7999.05,737.46,-1.0
C69296,P27098,IL,2024-06-29,1743.14,1579.0,164.1400000000001
C22758,P27098,IL,2024-07-18,6034.21,4434.04,1600.17
C61245,P27098,IL,2024-03-25,3894.51,3029.49,865.0200000000004
C30997,P3728,NC,2024-03-05,6452.43,5803.96,648.4700000000003
C62693,P3728,NC,2024-03-20,4781.55,2683.75,2097.8
C90830,P49079,GA,2024-05-31,9486.2,3355.33,6130.870000000001
C39250,P33143,IL,2024-07-03,8265.59,6395.06,1870.5299999999997
C93337,P33143,IL,2024-02-21,3097.48,1906.36,1191.1200000000001
C80692,P2757,NC,2024-07-15,3834.54,3789.44,-1.0
C83857,P31629,NC,2024-06-03,6243.03,3042.28,3200.7499999999995
C60744,P31629,NC,2024-03-13,8104.67,2290.2,5814.47
C20073,P31629,NC,2024-01-22,2184.13,924.74,1259.39
C56211,P8989,TX,2024-02-26,524.92,10.29,514.63
C25073,P29569,TX,2024-01-19,8130.65,4664.95,3465.7
C13697,P29569,TX,2024-06-15,4293.8,1736.96,2556.84
C55260,P26388,FL,2024-03-16,4786.69,1678.93,3107.7599999999993
C22082,P1837,NC,2024-01-14,1801.49,1228.73,572.76
C40378,P1837,NC,2024-01-31,6737.38,4705.73,2031.6500000000005
C33139,P49572,IL,2024-02-03,5202.12,2940.61,2261.5099999999998
C77314,P49572,IL,2024-04-03,6025.44,840.96,5184.48
C30239,P49572,IL,2024-01-08,3888.47,2882.85,1005.6199999999999
C66582,P46362,IL,2024-01-02,8281.14,921.97,7359.169999999999
C39603,P10588,TX,2024-04-08,6290.36,4722.71,1567.6499999999996
C20861,P10588,TX,2024-05-13,4783.68,2222.05,2561.63
C32044,P46338,IL,2024-05-13,1850.51,163.89,1686.62
C66787,P46338,IL,2024-03-31,3470.43,1149.37,2321.06
C75161,P46338,IL,2024-04-10,3945.7,262.74,3682.96
C28170,P36828,TX,2024-04-03,8649.39,6593.07,2056.3199999999997
C87811,P18306,TX,2024-06-16,8384.85,3250.91,5133.9400000000005
C79001,P18306,TX,2024-06-02,3659.27,11.42,3647.85
C28587,P18306,TX,2024-04-09,9353.86,8635.4,718.460000000001
C55650,P33237,NC,2024-01-15,7294.82,5549.29,-1.0
C66515,P33237,NC,2024-07-09,9965.01,4787.23,5177.780000000001
C78423,P33237,NC,2024-05-21,4048.53,3125.98,-1.0
C77367,P19336,GA,2024-05-16,2921.02,1079.97,1841.05
C22386,P19336,GA,2024-02-09,2693.64,770.7,1922.9399999999998
C35546,P19336,GA,2024-03-04,313.45,96.86,216.58999999999997
C34560,P21303,NC,2024-03-02,9204.91,4292.59,4912.32
C36408,P21303,NC,2024-04-09,6508.8,972.05,5536.75
C33658,P2891,TX,2024-01-27,2637.63,2209.77,427.8600000000001
C68518,P2891,TX,2024-02-27,5514.6,2138.36,3376.2400000000002
C24270,P2891,TX,2024-05-13,8305.26,3637.33,4667.93
C96182,P44854,FL,2024-04-13,9987.25,3428.61,6558.639999999999
C60419,P25813,IL,2024-01-23,5228.04,2489.68,2738.36
C46052,P25813,IL,2024-03-03,5300.72,2499.11,2801.61
C70096,P25813,IL,2024-01-12,8709.34,8494.96,214.38000000000102
C15192,P3538,GA,2024-06-21,6531.13,2517.67,4013.46
C73621,P3538,GA,2024-07-16,1622.18,1429.41,192.76999999999998
C38586,P32988,FL,2024-03-08,8658.78,4466.56,4192.22
C89954,P32988,FL,2024-04-28,6594.29,5856.73,737.5600000000004
C29046,P32988,FL,2024-01-28,301.57,60.03,241.54
C44181,P29359,IL,2024-06-23,4515.33,333.28,4182.05
C81227,P29359,IL,2024-02-07,9127.89,2527.07,6600.82
C21854,P29359,IL,2024-04-25,824.23,652.97,171.26
C52817,P17921,GA,2024-07-01,655.61,503.83,151.78000000000003
C80227,P9478,NC,2024-05-13,718.08,11.78,706.3000000000001
C90476,P9478,NC,2024-03-04,5151.27,2292.52,2858.7500000000005
C87146,P9478,NC,2024-02-23,386.64,99.81,286.83
C80698,P6593,TX,2024-03-18,5835.71,272.6,5563.11
C36232,P6593,TX,2024-01-12,658.23,364.48,293.75
C16955,P5384,FL,2024-03-06,5053.68,325.17,4728.51
C73627,P5384,FL,2024-02-07,9710.07,2198.7,7511.37
C45050,P5384,FL,2024-04-18,9301.09,5562.47,3738.62
C88430,P1642,TX,2024-04-26,6207.41,4153.11,2054.3
C14943,P1642,TX,2024-05-29,4704.56,3919.52,785.0400000000004
C27266,P1642,TX,2024-02-18,1368.37,971.76,396.6099999999999
C74806,P10616,NC,2024-04-10,6028.26,253.27,5774.99
C51458,P10616,NC,2024-01-05,5749.85,1548.57,4201.280000000001
C84164,P20755,NC,2024-07-09,1166.58,1102.3,64.27999999999997
C42992,P20755,NC,2024-06-05,5351.07,2923.75,2427.3199999999997
C53591,P20755,NC,2024-06-05,7431.2,7395.68,35.51999999999953
C82887,P27955,TX,2024-01-25,2824.53,1681.13,1143.4
C65669,P27955,TX,2024-07-17,8006.61,12009.914999999999,5031.48
C96497,P27955,TX,2024-01-13,2914.34,520.4,2393.94
C25293,P12614,NC,2024-02-09,7214.02,4752.73,2461.290000000001
C93031,P12614,NC,2024-05-23,5001.0,4913.94,87.0600000000004
C26777,P12614,NC,2024-01-30,8216.5,3280.79,4935.71
C62861,P33330,TX,2024-02-05,3859.71,1067.78,2791.9300000000003
,P8056,FL,2024-01-09,1579.25,368.14,1211.1100000000001
C80384,P8056,FL,2024-03-21,287.15,281.23,5.919999999999959
C94485,P8056,FL,2024-03-26,4415.54,383.91,4031.63
C92498,P25806,FL,2024-01-22,767.96,236.63,531.33
C94705,P27212,NC,2024-01-21,2431.14,1373.49,1057.6499999999999
C83119,P27212,NC,2024-06-22,7863.05,6652.16,1210.8900000000003
C14058,P36272,IL,2024-05-04,3816.51,480.71,3335.8
C88674,P36272,IL,2024-05-13,4776.15,1707.19,3068.9599999999996
C96125,P15434,TX,2024-05-19,1289.83,397.11,892.7199999999999
C83173,P15434,TX,2024-03-04,2924.94,2090.52,834.4200000000001
C11155,P23353,NC,2024-01-18,9856.13,7298.96,2557.169999999999
C77339,P23353,NC,2024-03-08,5669.83,3868.35,1801.48
C48259,P23353,NC,2024-07-02,3774.05,2122.44,1651.6100000000001
C63638,P6011,NC,2024-02-13,5173.76,217.56,4956.2
C82113,P50794,NC,2024-02-02,2750.45,717.69,2032.7599999999998
C14611,P50794,NC,2024-07-08,6084.32,224.79,5859.53
C61709,P5193,FL,2024-03-09,3851.34,2886.07,965.27
C37073,P34644,FL,2024-04-26,2807.06,2754.12,52.940000000000055
C87773,P34644,FL,2024-07-06,2751.5,1179.61,1571.89
C20177,P47805,FL,2024-02-11,2167.67,2141.53,26.139999999999873
C44101,P45375,GA,2024-01-30,3672.03,2376.59,1295.44
C88869,P45375,GA,2024-03-09,5541.4,5463.29,78.10999999999967
C35591,P45985,NC,2024-04-16,9963.8,2152.07,7811.73
C82942,P25100,GA,2024-06-03,5913.5,5038.8,874.6999999999998
C15664,P25100,GA,2024-04-24,5334.09,2606.98,2727.11
C70745,P25100,GA,2024-03-07,1017.13,911.41,105.72000000000003
C92918,P31983,NC,2024-04-13,2012.4,1110.85,901.5500000000002
C39991,P31983,NC,2024-06-19,9104.39,1182.33,7922.0599999999995
C77140,P31983,NC,2024-07-19,7155.55,121.69,7033.860000000001
C72917,P45239,TX,2024-04-01,2039.16,1841.46,197.70000000000005
C24436,P45239,TX,2024-05-12,5137.19,502.39,4634.799999999999
C60830,P45239,TX,2024-04-04,8358.56,7032.69,1325.87
C96402,P26674,GA,2024-07-19,4765.18,4561.96,203.22000000000025
C25775,P26674,GA,2024-04-01,9740.49,6419.92,3320.5699999999997
C16564,P26674,GA,2024-03-01,7734.34,7440.38,293.96000000000004
C25138,P5355,NC,2024-06-27,5982.18,942.47,5039.71
C82151,P34235,TX,2024-06-29,3667.75,1317.66,2350.09
C66182,P50469,GA,2024-03-01,8339.92,1716.92,6623.0
C50097,P50469,GA,2024-04-28,9776.13,325.57,9450.56
C80692,P50469,GA,2024-02-10,3577.32,437.05,3140.27
C15567,P23732,NC,2024-03-09,5659.11,477.78,5181.33
C12681,P23732,NC,2024-05-02,4176.0,1486.08,2689.92
C93968,P23732,NC,2024-05-05,2352.22,571.86,1780.3599999999997
C47478,P12625,TX,2024-07-09,1072.68,831.31,241.37000000000012
C37435,P3514,NC,2024-07-08,1719.15,1096.65,622.5
C13883,P3514,NC,2024-06-28,8455.41,7792.42,662.9899999999998
C50042,P13366,FL,2024-03-09,2839.88,2675.64,164.24000000000024
C62842,P13366,FL,2024-04-29,133.32,96.58,36.739999999999995
C59720,P25777,IL,2024-04-03,1900.47,975.27,925.2
C78634,P25777,IL,2024-06-13,4341.83,1933.49,2408.34
C31554,P35627,TX,2024-05-20,7549.5,1365.01,6184.49
C31815,P35627,TX,2024-05-07,3857.11,3846.62,10.490000000000236
C65293,P37579,FL,2024-02-11,4711.77,2032.79,2678.9800000000005
C12779,P37579,FL,2024-03-30,5514.3,3145.65,2368.65
C97786,P37579,FL,2024-01-07,7596.95,6407.69,1189.2600000000002
C16196,P33065,GA,2024-03-06,1879.16,1653.7,225.46000000000004
C81279,P24972,FL,2024-07-04,3680.66,1843.1,1837.56
C28066,P24972,FL,2024-04-09,2611.58,1467.92,1143.6599999999999
C54212,P24972,FL,2024-03-20,4715.23,2139.76,2575.4699999999993
C61256,P46433,IL,2024-06-16,7031.55,2879.24,4152.31
C61604,P38426,TX,2024-07-18,4621.85,390.07,4231.780000000001
C79986,P38426,TX,2024-06-14,8362.31,1279.7,7082.61
C59581,P38426,TX,2024-01-11,9340.7,2456.85,6883.85
C23419,P6278,NC,2024-01-13,1221.89,724.6,497.2900000000001
C64019,P6278,NC,2024-01-22,6739.82,3526.34,3213.4799999999996
C14817,P46949,GA,2024-07-18,5720.36,139.4,5580.96
C14482,P46949,GA,2024-06-04,3070.24,2831.93,238.30999999999995
C54794,P43396,GA,2024-04-25,6649.47,5004.72,1644.75
C39592,P43396,GA,2024-02-07,1683.69,1259.32,424.3700000000001
C20735,P43396,GA,2024-04-02,4931.43,3130.92,1800.5100000000002
C68527,P38319,NC,2024-04-28,3800.21,335.5,3464.71
C96111,P38319,NC,2024-06-04,3191.95,869.78,2322.17
C68520,P45860,TX,2024-05-16,1398.43,393.72,1004.71
C64795,P45860,TX,2024-06-14,6220.99,3352.92,2868.0699999999997
C68958,P45860,TX,2024-06-11,990.3,667.7,322.5999999999999
C85644,P26903,TX,2024-04-24,157.85,0.57,157.28
C89664,P26903,TX,2024-01-21,9499.39,5459.01,4040.379999999999
C23179,P26903,TX,2024-02-19,5431.56,711.19,4720.370000000001
C41454,P5668,GA,2024-04-21,4885.49,771.52,4113.969999999999
C58843,P36540,GA,2024-01-19,1952.82,1245.85,706.97
C47488,P36540,GA,2024-05-01,3410.81,1361.32,2049.49
C66864,P36540,GA,2024-05-29,4569.21,3642.54,926.6700000000001
C72251,P41234,FL,2024-06-03,8993.1,5886.77,3106.33
C96360,P7181,GA,2024-01-13,3589.71,1037.15,2552.56
C14609,P47580,NC,2024-04-26,423.53,399.61,23.91999999999996
C77855,P47580,NC,2024-03-14,4331.32,2247.94,2083.3799999999997
C97558,P10780,IL,2024-01-31,3840.49,2646.76,1193.7299999999996
C91706,P10780,IL,2024-02-09,9324.73,5774.5,3550.2299999999996
C92701,P42993,GA,2024-05-01,8679.58,294.79,8384.789999999999
C78257,P42993,GA,2024-06-25,3156.56,1904.29,1252.27
C78725,P13018,GA,2024-01-14,2061.14,1440.05,621.0899999999999
C81128,P13018,GA,2024-06-14,8107.66,742.7,7364.96
C51985,P13018,GA,2024-02-29,1533.55,372.86,1160.69
C84112,P42567,TX,2024-01-29,1330.52,1133.06,197.46000000000004
C34632,P42567,TX,2024-06-05,2226.2,773.92,1452.2799999999997
C39858,P46462,IL,2024-05-15,4169.06,2332.94,1836.1200000000003
C64411,P46462,IL,2024-05-07,8621.3,7648.73,972.5699999999997
C73009,P25246,TX,2024-02-20,9035.7,6980.96,2054.7400000000007
C58374,P25246,TX,2024-02-02,9329.77,3100.65,6229.120000000001
C76333,P25246,TX,2024-05-06,2940.14,498.48,2441.66
C16729,P48516,GA,2024-05-06,396.43,227.86,168.57
C78761,P48516,GA,2024-03-20,3713.43,2825.56,887.8699999999999
C88465,P32196,FL,2024-02-01,8370.4,4094.77,4275.629999999999
C28661,P32196,FL,2024-04-14,8422.88,7658.64,764.2399999999989
C87141,P32196,FL,2024-07-11,1302.55,623.9,678.65
C86206,P28350,GA,2024-03-20,9944.49,5888.59,4055.8999999999996
C70512,P28350,GA,2024-02-23,6881.12,5831.14,1049.9799999999996
C66774,P28350,GA,2024-05-03,3842.21,2292.76,1549.4499999999998
C33895,P47792,IL,2024-03-01,9301.4,3601.21,5700.19
C51315,P21655,IL,2024-01-27,94.66,17.71,76.94999999999999
C75794,P21655,IL,2024-04-09,5479.48,1481.01,3998.4699999999993
C47360,P21655,IL,2024-07-10,5289.38,959.37,-1.0
C58594,P3343,FL,2024-01-06,4402.36,462.63,3939.7299999999996
C19185,P3343,FL,2024-06-21,4629.97,969.92,3660.05
C46418,P15936,GA,2024-07-13,6250.26,5976.93,273.3299999999999
C72632,P15936,GA,2024-04-29,8107.76,4563.19,3544.5700000000006
C67636,P15936,GA,2024-02-19,9568.34,9117.16,451.1800000000003
C77197,P47348,IL,2024-05-08,9031.11,5486.7,3544.4100000000008
C80900,P36312,GA,2024-04-03,7633.83,1000.31,6633.52
C70791,P36312,GA,2024-06-21,944.34,43.67,900.6700000000001
C82900,P36312,GA,2024-01-30,5029.65,4316.73,712.9200000000001
C91090,P47750,FL,2024-04-07,1546.68,1046.67,500.01
C72316,P36995,GA,2024-06-05,9140.52,1337.97,7802.55
C13704,P36995,GA,2024-03-11,9545.47,5527.44,4018.0299999999997
C68121,P36995,GA,2024-03-20,797.28,450.29,346.98999999999995
C60840,P46227,IL,2024-03-27,1758.57,59.66,1698.9099999999999
C69841,P43207,GA,2024-03-06,3725.31,1963.6,1761.71
C44095,P43207,GA,2024-04-08,6091.08,1566.55,4524.53
C40295,P24433,FL,2024-05-28,7979.02,5311.14,2667.88
C35812,P24433,FL,2024-03-19,7342.49,3684.9,3657.5899999999997
C27509,P24433,FL,2024-02-17,1816.97,287.37,-1.0
C33448,P36007,NC,2024-05-30,1492.22,1091.39,400.8299999999999
C43103,P36007,NC,2024-04-21,9474.93,4037.42,5437.51
C87254,P36007,NC,2024-07-05,1678.09,764.51,913.5799999999999
C48948,P39582,NC,2024-03-18,7248.48,6810.21,438.2699999999995
C50034,P39582,NC,2024-07-02,7991.44,114.68,7876.759999999999
C56284,P17809,TX,2024-03-02,545.04,283.93,261.10999999999996
C68024,P17809,TX,2024-04-25,6132.27,2919.27,3213.0000000000005
C81176,P17809,TX,2024-06-08,51.41,19.71,31.699999999999996
C76490,P46347,GA,2024-04-26,3901.88,1710.74,2191.1400000000003
C23922,P46347,GA,2024-03-22,6977.46,1719.9,5257.5599999999995
C73592,P48086,TX,2024-06-17,6111.18,1557.86,4553.320000000001
C48044,P48086,TX,2024-03-03,8176.12,6659.22,1516.8999999999996
C53408,P3325,NC,2024-02-04,4310.09,105.25,4204.84
C58705,P3325,NC,2024-01-07,418.34,45.8,372.53999999999996
C76053,P3325,NC,2024-06-26,8978.84,2258.78,6720.0599999999995
C12357,P13118,TX,2024-04-03,6242.15,5881.21,360.9399999999996
,P13118,TX,2024-06-02,4947.47,3237.24,1710.2300000000005
C94592,P13118,TX,2024-03-25,6277.13,3776.49,2500.6400000000003
C51529,P46454,NC,2024-01-22,206.51,16.58,189.93
C40668,P24741,NC,2024-04-06,4535.95,2766.17,1769.7799999999997
C96687,P12598,TX,2024-03-03,7641.99,3265.18,4376.8099999999995
C23401,P12598,TX,2024-01-10,2725.45,2558.3,167.14999999999964
C37959,P12598,TX,2024-07-11,2628.64,510.22,2118.42
C76886,P39393,NC,2024-01-30,1653.75,1193.18,460.56999999999994
C97872,P11996,NC,2024-02-29,3009.55,1075.19,1934.3600000000001
C16803,P21033,IL,2024-05-07,7648.56,2607.91,5040.650000000001
C44995,P21033,IL,2024-06-08,4106.06,2943.96,1162.1000000000004
C59098,P21033,IL,2024-02-02,7735.59,6900.5,835.0900000000001
C45663,P43839,IL,2024-04-18,9401.6,8398.64,1002.960000000001
C84654,P43839,IL,2024-05-24,5143.44,4714.16,429.27999999999975
C69038,P4644,FL,2024-02-23,6041.04,132.63,5908.41
,P4644,FL,2024-05-29,6121.75,3824.15,2297.6
C38063,P4644,FL,2024-03-07,2957.01,1373.45,1583.5600000000002
C24659,P36562,TX,2024-01-14,376.27,326.68,49.589999999999975
C29237,P36562,TX,2024-02-28,8926.03,2560.39,6365.640000000001
C41636,P36562,TX,2024-01-28,560.1,553.95,6.149999999999977
C72200,P24574,FL,2024-01-08,136.71,109.38,27.330000000000013
C65687,P24574,FL,2024-07-13,2625.2,638.13,1987.0699999999997
C47952,P24574,FL,2024-05-07,6856.1,2740.84,4115.26
C84194,P31187,GA,2024-05-24,2271.99,711.53,1560.4599999999998
C25323,P31187,GA,2024-01-16,8125.48,584.43,7541.049999999999
C51413,P31187,GA,2024-06-26,9781.21,4679.72,5101.489999999999
C64558,P28663,FL,2024-07-18,8512.81,2332.18,6180.629999999999
C60199,P28663,FL,2024-05-22,6387.59,528.4,5859.1900000000005
C38717,P28663,FL,2024-07-08,6295.05,1196.54,5098.51
C50685,P19495,FL,2024-02-11,1289.01,731.42,557.59
C80143,P43134,GA,2024-02-27,8838.6,37.16,8801.44
C39564,P43134,GA,2024-01-21,4644.64,1327.69,3316.9500000000003
C31972,P43134,GA,2024-01-13,5630.08,1726.55,3903.5299999999997
