policy_id,booking_date,premium_booked,taxes,fees
P9290,2024-06-25,4039.67,201.98,26.23
P9291,2024-06-05,2826.29,141.31,83.41
P9292,2024-04-25,,208.6,65.67
P9293,2024-06-18,-4253.19,212.66,64.37
P9294,2024-06-25,4422.57,221.13,78.93
P9295,2024-06-11,-2183.3,109.17,44.16
P9296,2024-06-20,3036.7,151.84,35.8
P9297,2024-06-01,1417.65,70.88,18.86
P9298,2024-03-05,4542.92,227.15,20.54
P9299,2024-02-12,4838.82,241.94,44.24
P9300,2024-03-18,733.38,36.67,90.1
P9301,2024-03-23,3443.61,172.18,77.69
P9302,2024-04-20,2331.24,116.56,12.25
P9303,2024-06-15,2926.83,146.34,14.06
P9304,2024-06-30,4902.72,245.14,86.02
P9305,2024-07-19,3825.85,191.29,56.34
P9306,2024-04-11,2818.08,140.9,83.76
P9307,2024-06-15,3725.27,186.26,31.63
P9308,2024-01-17,1544.14,77.21,87.83
P9309,2024-02-25,3197.54,159.88,57.78
P9310,2024-03-20,903.88,45.19,45.64
P9311,2024-05-31,904.24,45.21,66.81
P9312,2024-04-12,5210.4,260.52,46.7
P9313,2024-02-21,,101.83,33.45
,2024-06-11,2375.27,118.76,15.0
P9315,2024-02-04,3752.08,187.6,68.83
P9316,2024-07-07,3316.53,165.83,39.56
P9317,2024-03-10,3444.94,172.25,93.74
P9318,2024-04-25,2717.15,135.86,88.87
P9319,2024-06-12,1222.25,61.11,26.27
P9320,2024-05-12,894.21,44.71,68.74
P9321,2024-04-06,3966.75,198.34,26.08
P9322,2024-03-03,2855.71,142.79,91.86
P9323,2024-03-06,1246.09,62.3,53.24
P9324,2024-02-12,4825.77,241.29,86.23
P9325,2024-02-25,2255.27,112.76,43.99
P9326,2024-01-16,709.58,35.48,20.82
P9327,2024-06-06,796.82,39.84,15.3
P9328,2024-02-21,1924.07,96.2,89.22
P9329,2024-01-27,4011.91,200.6,60.64
P9330,2024-02-04,3090.05,154.5,35.48
P9331,2024-07-06,4360.11,218.01,34.94
P9332,2024-05-18,496.38,24.82,56.64
P9333,2024-04-16,4875.89,243.79,73.23
P9334,2024-04-04,654.04,32.7,59.13
P9335,2024-01-24,3358.46,167.92,59.99
P9336,2024-03-06,3468.92,173.45,36.27
P9337,2024-03-31,2474.45,123.72,40.08
P9338,2024-06-19,4341.89,217.09,61.51
P9339,2024-05-06,1276.5,63.83,57.54
P9340,2024-02-01,1376.46,68.82,66.34
P9341,2024-01-18,1964.05,98.2,21.07
P9342,2024-05-05,4596.69,229.83,45.72
P9343,2024-06-02,1451.56,72.58,77.17
P9344,2024-06-23,3675.5,183.78,50.23
P9345,2024-03-12,-3433.12,171.66,37.27
P9346,2024-05-10,852.38,42.62,37.97
P9347,2024-06-28,2447.44,122.37,22.86
P9348,2024-03-12,1477.31,73.87,40.85
P9349,2024-03-06,2340.84,117.04,35.97
P9350,2024-04-08,1743.51,87.18,40.52
P9351,2024-04-30,1717.09,85.85,46.03
P9352,2024-02-02,3017.39,150.87,83.41
P9353,2024-02-19,904.18,45.21,66.74
P9354,2024-04-09,2415.7,120.78,77.04
P9355,2024-02-15,4009.5,200.48,95.48
P9356,2024-05-08,1695.54,84.78,20.31
P9357,2024-04-07,923.8,46.19,39.13
P9358,2024-07-06,3861.09,193.05,22.21
P9359,2024-04-19,4356.28,217.81,77.07
P9360,2024-01-19,4089.6,204.48,89.17
P9361,2024-02-10,4093.31,204.67,72.69
P9362,2024-04-24,3521.12,176.06,95.84
P9363,2024-02-13,2265.23,113.26,22.02
P9364,2024-05-11,854.66,42.73,51.77
P9365,2024-06-20,,28.96,65.06
P9366,2024-05-22,2684.07,134.2,11.16
P9367,2024-03-12,3943.39,197.17,63.1
P9368,2024-06-24,916.95,45.85,92.94
P9369,2024-05-06,837.63,41.88,31.63
P9370,2024-04-05,757.43,37.87,93.83
P9371,2024-04-20,-3023.94,151.2,83.84
P9372,2024-02-13,2907.6,145.38,47.61
P9373,2024-02-20,4428.0,221.4,44.57
P9374,2024-03-16,2685.84,134.29,41.81
P9375,2024-05-03,1769.85,88.49,57.9
P9376,2024-02-25,1837.18,91.86,24.85
P9377,2024-04-21,3625.22,181.26,68.34
P9378,2024-02-03,3612.58,180.63,16.77
P9379,2024-03-14,2934.65,146.73,28.55
P9380,2024-05-04,2382.86,119.14,87.8
P9381,2024-01-25,1584.05,79.2,92.48
P9382,2024-03-12,557.62,27.88,41.58
P9383,2024-07-23,1789.56,89.48,88.7
P9384,2024-04-09,4238.8,211.94,97.27
P9385,2024-04-04,3663.45,183.17,51.2
P9386,2024-05-28,1117.07,55.85,39.62
P9387,2024-06-10,988.14,49.41,90.62
P9388,2024-03-01,4272.16,213.61,37.22
P9389,2024-06-26,1323.67,66.18,30.28
P9390,2024-01-30,2824.13,141.21,81.72
P9391,2024-03-11,2081.88,104.09,17.52
P9392,2024-07-14,1997.53,99.88,62.48
P9393,2024-06-28,3367.54,168.38,39.16
P9394,2024-04-26,4732.58,236.63,51.55
P9395,2024-07-06,2142.5,107.12,19.4
P9396,2024-06-05,4741.66,237.08,83.56
P9397,2024-02-16,1407.62,70.38,68.83
P9398,2024-02-20,612.4,30.62,50.55
P9399,2024-04-26,1067.46,53.37,65.44
P9400,2024-01-23,2166.74,108.34,46.91
P9401,2024-07-03,2261.88,113.09,55.87
P9402,2024-03-18,2553.98,127.7,62.42
P9403,2024-07-13,,179.35,40.18
P9404,2024-05-10,1168.0,58.4,14.43
P9405,2024-03-11,1366.89,68.34,96.07
P9406,2024-03-11,1265.78,63.29,61.15
P9407,2024-04-12,1814.65,90.73,97.76
P9408,2024-05-26,2559.77,127.99,16.81
P9409,2024-02-15,1479.07,73.95,45.57
P9410,2024-07-01,2174.07,108.7,57.96
P9411,2024-06-16,1524.45,76.22,84.12
P9412,2024-03-18,4233.14,211.66,57.06
P9413,2024-03-05,2157.8,107.89,51.51
P9414,2024-02-07,4701.48,235.07,38.12
P9415,2024-03-07,4609.58,230.48,98.92
P9416,2024-01-18,3818.51,190.93,41.3
P9417,2024-06-17,3881.3,194.07,89.49
P9418,2024-03-23,5207.18,260.36,76.73
P9419,2024-02-07,3002.93,150.15,13.04
P9420,2024-06-01,3832.65,191.63,24.64
P9421,2024-06-20,2290.64,114.53,31.76
P9422,2024-02-07,1459.02,72.95,16.35
P9423,2024-03-14,1630.59,81.53,40.46
P9424,2024-01-29,1133.76,56.69,23.11
P9425,2024-04-02,2120.47,106.02,14.97
P9426,2024-03-06,1099.3,54.97,30.87
P9427,2024-05-11,4968.17,248.41,36.58
P9428,2024-04-29,3961.98,198.1,95.0
P9429,2024-07-07,4771.15,238.56,44.02
P9430,2024-02-01,4202.9,210.14,78.9
P9431,2024-04-08,1727.37,86.37,18.87
P9432,2024-03-31,707.54,35.38,43.52
P9433,2024-06-25,4682.02,234.1,85.85
P9434,2024-06-10,4498.53,224.93,20.8
P9435,2024-03-02,,229.36,35.74
P9436,2024-04-09,4821.56,241.08,95.8
P9437,2024-05-29,3059.21,152.96,96.26
P9438,2024-04-29,3498.74,174.94,53.54
P9439,2024-05-16,4428.34,221.42,61.81
P9440,2024-03-29,746.47,37.32,87.21
P9441,2024-06-19,2174.17,108.71,72.29
P9442,2024-06-27,1436.56,71.83,15.12
P9443,2024-06-18,1018.82,50.94,23.77
P9444,2024-06-22,4962.44,248.12,94.18
P9445,2024-06-08,2911.76,145.59,40.78
P9446,2024-03-15,796.39,39.82,90.34
P9447,2024-07-16,2529.94,126.5,89.42
P9448,2024-04-02,4974.81,248.74,19.68
P9449,2024-04-03,4745.76,237.29,99.74
P9450,2024-05-27,954.81,47.74,94.95
P9451,2024-04-15,3922.03,196.1,14.09
P9452,2024-04-29,4010.0,200.5,51.4
P9453,2024-03-07,2335.79,116.79,62.54
,2024-05-25,604.46,30.22,56.21
P9455,2024-05-07,2820.91,141.05,23.09
P9456,2024-03-10,3053.97,152.7,89.57
P9457,2024-07-06,4543.21,227.16,31.38
P9458,2024-06-27,4282.53,214.13,47.18
P9459,2024-01-27,4008.44,200.42,36.05
P9460,2024-05-21,2512.63,125.63,77.52
P9461,2024-05-24,3262.58,163.13,38.63
P9462,2024-03-25,4529.42,226.47,37.15
P9463,2024-02-11,795.03,39.75,69.54
,2024-01-29,4829.29,241.46,95.38
P9465,2024-02-18,824.43,41.22,87.58
P9466,2024-02-26,2652.35,132.62,48.96
P9467,2024-05-15,4600.46,230.02,57.35
P9468,2024-05-23,3688.96,184.45,36.41
P9469,2024-06-24,3748.78,187.44,68.74
P9470,2024-06-13,592.6,29.63,17.04
P9471,2024-06-05,4198.67,209.93,89.0
P9472,2024-06-18,1810.85,90.54,51.22
P9473,2024-03-04,2683.22,134.16,71.22
P9474,2024-06-29,2165.47,108.27,37.48
P9475,2024-04-19,1665.8,83.29,53.64
P9476,2024-01-19,4942.61,247.13,95.22
P9477,2024-05-12,3267.85,163.39,26.93
P9478,2024-05-31,4654.98,232.75,53.75
P9479,2024-07-03,3167.16,158.36,32.71
P9480,2024-03-02,-4293.47,214.67,78.68
P9481,2024-03-29,3775.36,188.77,78.2
P9482,2024-06-16,1079.84,53.99,42.24
P9483,2024-01-20,588.98,29.45,10.98
P9484,2024-06-08,3909.22,195.46,50.61
P9485,2024-05-20,1745.91,87.3,51.25
P9486,2024-04-09,2351.6,117.58,54.15
P9487,2024-07-05,3767.62,188.38,28.26
P9488,2024-03-01,2204.05,110.2,94.79
P9489,2024-04-17,1997.27,99.86,95.61
P9490,2024-03-30,4746.64,237.33,72.06
P9491,2024-01-12,2382.22,119.11,61.08
P9492,2024-04-16,4969.09,248.45,32.39
P9493,2024-02-11,4038.32,201.92,99.21
P9494,2024-03-05,535.0,26.75,64.11
P9495,2024-04-15,2383.73,119.19,64.5
P9496,2024-04-16,4424.87,221.24,90.87
P9497,2024-06-10,2541.24,127.06,33.76
P9498,2024-06-15,3293.57,164.68,61.45
P9499,2024-02-04,4735.13,236.76,86.07
P9500,2024-02-25,2610.36,130.52,97.01
P9501,2024-05-01,3631.07,181.55,33.9
P9502,2024-05-29,2184.77,109.24,47.13
P9503,2024-04-02,3736.99,186.85,10.87
P9504,2024-05-10,4458.78,222.94,90.24
,2024-02-18,1562.53,78.13,16.98
P9506,2024-05-20,2534.7,126.73,87.54
P9507,2024-06-23,4341.62,217.08,50.37
P9508,2024-03-18,3545.0,177.25,20.28
P9509,2024-03-30,885.07,44.25,22.01
P9510,2024-04-06,2417.01,120.85,67.54
P9511,2024-05-24,5239.02,261.95,39.08
P9512,2024-02-02,1870.65,93.53,51.36
P9513,2024-04-03,1971.3,98.56,68.9
P9514,2024-05-15,2716.73,135.84,66.49
P9515,2024-06-07,4130.54,206.53,12.77
,2024-07-06,1004.06,50.2,47.9
P9517,2024-01-07,1642.3,82.12,52.78
P9518,2024-02-25,1755.29,87.76,68.94
P9519,2024-07-07,4181.08,209.05,38.61
P9520,2024-07-22,4636.69,231.83,75.28
P9521,2024-04-10,-4622.89,231.14,68.83
P9522,2024-07-04,1483.66,74.18,38.05
P9523,2024-01-11,4771.15,238.56,73.69
P9524,2024-06-24,4242.7,212.13,66.47
P9525,2024-03-11,3757.73,187.89,15.35
P9526,2024-03-06,1024.22,51.21,88.29
P9527,2024-04-28,4562.48,228.12,20.0
P9528,2024-02-28,3628.11,181.41,74.63
P9529,2024-02-26,,159.71,49.91
P9530,2024-05-17,4314.78,215.74,12.01
P9531,2024-05-30,2036.54,101.83,11.18
P9532,2024-04-24,2219.91,111.0,78.74
P9533,2024-04-19,1669.91,83.5,93.05
,2024-02-04,3068.62,153.43,25.57
P9535,2024-03-30,2440.17,122.01,45.0
P9536,2024-06-16,3161.41,158.07,39.59
P9537,2024-03-09,4747.7,237.38,91.28
P9538,2024-02-05,3315.25,165.76,44.08
P9539,2024-04-16,2715.87,135.79,85.09
P9540,2024-03-17,3849.18,192.46,12.28
P9541,2024-03-22,1097.16,54.86,57.33
P9542,2024-05-30,4886.32,244.32,95.48
P9543,2024-05-14,4825.93,241.3,74.31
P9544,2024-05-25,3477.36,173.87,38.14
P9545,2024-05-11,3729.01,186.45,74.31
P9546,2024-06-17,1883.4,94.17,25.92
P9547,2024-04-06,527.19,26.36,76.08
P9548,2024-03-21,4332.64,216.63,95.79
P9549,2024-03-12,2461.24,123.06,28.13
P9550,2024-06-25,3939.58,196.98,43.26
P9551,2024-02-21,4661.16,233.06,46.72
P9552,2024-02-25,3116.78,155.84,79.61
P9553,2024-02-19,2488.2,124.41,69.92
P9554,2024-05-08,2269.94,113.5,16.64
P9555,2024-02-19,2348.51,117.43,74.06
P9556,2024-02-29,1603.66,80.18,62.87
P9557,2024-06-25,2997.51,149.88,56.4
,2024-05-25,2918.37,145.92,77.72
P9559,2024-02-07,2385.59,119.28,47.52
P9560,2024-04-25,3192.89,159.64,57.75
P9561,2024-02-10,1999.6,99.98,76.7
P9562,2024-05-20,1804.85,90.24,94.88
P9563,2024-06-18,2130.46,106.52,15.89
,2024-05-19,3521.22,176.06,61.23
P9565,2024-03-10,2341.76,117.09,91.92
P9566,2024-06-16,4468.65,223.43,83.39
P9567,2024-07-03,3021.04,151.05,75.53
P9568,2024-06-07,3598.2,179.91,92.87
P9569,2024-02-14,1490.29,74.51,95.55
P9570,2024-04-12,2335.08,116.75,42.9
P9571,2024-05-22,670.88,33.54,76.0
P9572,2024-04-21,3703.27,185.16,44.99
P9573,2024-07-10,2075.2,103.76,76.85
P9574,2024-02-12,4575.62,228.78,40.13
P9575,2024-04-30,2897.55,144.88,34.75
P9576,2024-07-08,3167.92,158.4,96.94
P9577,2024-02-27,4788.12,239.41,26.3
P9578,2024-03-04,-4546.51,227.33,23.08
P9579,2024-03-21,988.5,49.43,94.0
P9580,2024-06-27,3325.34,166.27,25.7
P9581,2024-05-11,3729.57,186.48,77.1
P9582,2024-01-18,648.62,32.43,17.79
P9583,2024-02-16,1507.75,75.39,71.26
P9584,2024-01-04,632.12,31.61,93.78
P9585,2024-07-24,2427.01,121.35,71.1
P9586,2024-07-04,4547.8,227.39,54.11
P9587,2024-05-30,2096.18,104.81,72.82
P9588,2024-03-07,4286.31,214.32,73.79
P9589,2024-03-11,4257.36,212.87,74.09
P9590,2024-03-06,2940.4,147.02,42.43
P9591,2024-04-05,1405.88,70.29,71.83
P9592,2024-02-01,4819.9,241.0,22.01
P9593,2024-05-27,4372.73,218.64,70.33
P9594,2024-05-19,1198.11,59.91,47.72
P9595,2024-02-16,3296.0,164.8,92.96
P9596,2024-03-10,,135.28,25.52
P9597,2024-04-08,3403.38,170.17,52.13
P9598,2024-02-16,2218.04,110.9,93.03
,2024-03-04,2534.54,126.73,82.74
P9600,2024-04-12,5107.61,255.38,21.77
P9601,2024-02-17,4097.9,204.89,54.97
P9602,2024-03-25,4455.79,222.79,18.56
P9603,2024-04-16,3695.72,184.79,60.13
P9604,2024-04-15,3228.91,161.45,30.64
P9605,2024-04-13,4188.01,209.4,47.69
P9606,2024-04-12,2861.47,143.07,54.98
P9607,2024-03-05,622.6,31.13,94.77
P9608,2024-02-11,4441.37,222.07,79.51
,2024-06-11,4606.76,230.34,29.11
P9610,2024-01-16,1895.73,94.79,38.22
P9611,2024-05-18,1671.25,83.56,20.27
P9612,2024-02-01,742.81,37.14,45.17
P9613,2024-02-05,3121.73,156.09,14.38
P9614,2024-03-01,3042.83,152.14,48.32
P9615,2024-02-26,1427.94,71.4,87.9
P9616,2024-05-24,1909.36,95.47,61.9
P9617,2024-03-13,876.2,43.81,77.5
P9618,2024-05-14,4733.31,236.67,35.28
P9619,2024-02-10,2408.07,120.4,97.44
P9620,2024-02-01,-4663.08,233.15,80.6
P9621,2024-04-20,2922.56,146.13,16.04
P9622,2024-01-14,1131.09,56.55,25.04
P9623,2024-01-26,1413.94,70.7,68.8
P9624,2024-03-17,1669.45,83.47,98.47
P9625,2024-06-06,-2574.8,128.74,46.76
P9626,2024-07-03,2481.74,124.09,50.88
P9627,2024-03-13,1782.55,89.13,42.42
P9628,2024-05-22,4783.15,239.16,83.97
P9629,2024-05-16,1965.1,98.25,22.72
P9630,2024-03-19,2206.97,110.35,65.63
P9631,2024-02-06,4236.21,211.81,63.09
P9632,2024-04-04,516.9,25.84,46.57
P9633,2024-06-30,4635.14,231.76,25.89
P9634,2024-03-18,4506.44,225.32,57.37
P9635,2024-07-01,4793.06,239.65,87.28
P9636,2024-05-13,4396.78,219.84,81.55
P9637,2024-04-28,4337.31,216.87,23.1
P9638,2024-03-09,4664.31,233.22,57.58
P9639,2024-05-05,2657.86,132.89,37.39
P9640,2024-03-19,603.14,30.16,46.11
P9641,2024-05-22,1189.22,59.46,43.91
P9642,2024-02-19,4543.89,227.19,75.9
P9643,2024-02-27,2947.94,147.4,86.72
P9644,2024-03-09,-2948.4,147.42,21.26
P9645,2024-03-31,2063.54,103.18,87.86
P9646,2024-03-09,829.05,41.45,72.29
P9647,2024-05-17,2144.36,107.22,82.2
P9648,2024-02-21,3610.57,180.53,77.89
P9649,2024-04-25,2424.36,121.22,79.41
P9650,2024-02-28,4405.29,220.26,39.21
P9651,2024-05-17,1602.82,80.14,90.62
P9652,2024-07-08,3250.24,162.51,67.03
P9653,2024-04-14,4510.94,225.55,64.34
P9654,2024-03-30,4175.78,208.79,92.66
P9655,2024-07-01,4132.16,206.61,70.3
P9656,2024-04-08,2390.39,119.52,51.03
P9657,2024-03-24,2469.05,123.45,82.07
P9658,2024-03-28,1346.94,67.35,72.93
P9659,2024-01-14,2799.3,139.97,99.72
P9660,2024-05-04,4240.52,212.03,14.94
P9661,2024-05-12,3686.94,184.35,34.24
P9662,2024-04-22,551.09,27.55,62.24
P9663,2024-05-21,1785.83,89.29,48.68
P9664,2024-05-22,2961.51,148.08,23.11
P9665,2024-03-03,1838.72,91.94,51.77
P9666,2024-03-19,3767.72,188.39,99.51
P9667,2024-01-24,1925.2,96.26,62.23
P9668,2024-05-15,3993.68,199.68,11.33
P9669,2024-02-25,4803.56,240.18,76.11
P9670,2024-02-25,3829.4,191.47,32.46
P9671,2024-05-18,2814.79,140.74,20.7
P9672,2024-05-26,4588.04,229.4,69.83
P9673,2024-06-18,2710.81,135.54,18.96
P9674,2024-01-31,3020.65,151.03,98.93
P9675,2024-03-08,4878.91,243.95,91.0
P9676,2024-06-29,2726.77,136.34,65.41
P9677,2024-01-24,2743.14,137.16,88.82
P9678,2024-05-20,1106.34,55.32,86.97
P9679,2024-04-07,1127.94,56.4,53.63
P9680,2024-05-23,2960.95,148.05,36.97
,2024-07-13,507.73,25.39,11.39
P9682,2024-02-18,3754.38,187.72,64.69
P9683,2024-01-14,3302.27,165.11,80.6
P9684,2024-02-06,4880.72,244.04,82.78
P9685,2024-05-21,2856.11,142.81,99.49
P9686,2024-01-31,4704.47,235.22,65.1
P9687,2024-04-29,3489.6,174.48,30.91
P9688,2024-05-05,1867.44,93.37,87.99
P9689,2024-03-17,793.78,39.69,94.06
P9690,2024-05-30,4149.84,207.49,76.54
P9691,2024-04-29,1145.22,57.26,88.93
,2024-05-13,1324.35,66.22,24.97
P9693,2024-06-15,3449.57,172.48,22.6
P9694,2024-02-06,3697.92,184.9,36.11
P9695,2024-06-28,732.7,36.64,56.15
P9696,2024-01-28,3455.34,172.77,88.03
P9697,2024-02-20,1226.66,61.33,70.95
P9698,2024-05-21,3141.47,157.07,76.55
P9699,2024-04-03,4092.62,204.63,63.49
P9700,2024-06-25,3704.79,185.24,92.04
P9701,2024-06-18,-2581.4,129.07,81.78
P9702,2024-06-03,3654.32,182.72,73.54
P9703,2024-04-23,2205.64,110.28,53.05
P9704,2024-03-27,2805.88,140.29,91.25
P9705,2024-05-23,2988.28,149.41,59.99
,2024-06-23,3980.81,199.04,24.43
P9707,2024-07-04,4392.01,219.6,25.16
P9708,2024-02-14,3761.7,188.09,65.96
P9709,2024-03-19,-1459.17,72.96,26.84
P9710,2024-05-26,924.0,46.2,83.88
P9711,2024-07-07,4486.99,224.35,65.15
P9712,2024-04-03,1728.41,86.42,85.0
P9713,2024-06-13,3889.07,194.45,62.93
P9714,2024-07-16,4561.63,228.08,17.11
P9715,2024-04-04,3526.67,176.33,68.61
P9716,2024-03-13,1666.04,83.3,38.63
P9717,2024-05-13,4548.28,227.41,34.71
P9718,2024-03-26,3231.07,161.55,26.58
P9719,2024-03-20,3666.63,183.33,88.81
P9720,2024-06-14,4726.14,236.31,19.2
P9721,2024-07-23,3856.01,192.8,63.44
P9722,2024-04-26,2272.6,113.63,92.01
P9723,2024-07-09,2223.71,111.19,74.76
P9724,2024-06-03,1464.84,73.24,34.42
P9725,2024-04-14,4242.51,212.13,46.36
P9726,2024-04-04,3567.46,178.37,78.57
P9727,2024-04-24,3989.86,199.49,19.61
P9728,2024-05-26,,194.64,94.42
P9729,2024-03-08,1026.07,51.3,99.19
P9730,2024-03-09,2074.1,103.7,16.45
P9731,2024-05-26,1524.85,76.24,19.57
P9732,2024-04-25,4665.48,233.27,79.91
P9733,2024-01-31,4008.47,200.42,64.86
P9734,2024-05-30,1206.87,60.34,28.43
P9735,2024-02-07,2102.36,105.12,70.17
P9736,2024-04-17,1655.15,82.76,43.49
P9737,2024-05-23,2576.47,128.82,69.72
P9738,2024-01-15,3153.45,157.67,35.23
P9739,2024-04-13,2975.95,148.8,21.84
P9740,2024-02-29,1919.12,95.96,27.19
P9741,2024-02-18,2540.58,127.03,92.04
P9742,2024-03-24,4443.13,222.16,68.01
P9743,2024-06-15,2739.46,136.97,22.89
P9744,2024-06-05,,104.57,65.04
P9745,2024-07-10,825.05,41.25,84.75
P9746,2024-04-21,2536.13,126.81,41.87
P9747,2024-04-27,1146.93,57.35,44.48
P9748,2024-06-06,4663.04,233.15,25.31
P9749,2024-04-25,3260.29,163.01,72.8
P9750,2024-06-30,-4966.74,248.34,47.75
P9751,2024-07-14,2928.98,146.45,31.04
P9752,2024-04-15,4486.28,224.31,14.47
P9753,2024-06-17,1239.19,61.96,16.33
P9754,2024-03-21,4205.6,210.28,15.3
P9755,2024-04-29,3933.36,196.67,60.32
P9756,2024-04-19,4446.96,222.35,70.91
P9757,2024-05-25,4989.59,249.48,11.27
P9758,2024-04-19,566.58,28.33,29.26
P9759,2024-07-28,4399.7,219.99,63.37
P9760,2024-07-03,3431.98,171.6,66.96
P9761,2024-06-19,,122.71,65.13
P9762,2024-02-13,4751.79,237.59,12.67
P9763,2024-05-03,2434.72,121.74,86.65
P9764,2024-07-02,4002.1,200.11,64.53
P9765,2024-01-28,3261.43,163.07,58.17
P9766,2024-05-04,1063.53,53.18,99.16
P9767,2024-07-10,1385.66,69.28,56.57
P9768,2024-04-28,2995.91,149.8,44.24
P9769,2024-07-02,3218.35,160.92,37.84
P9770,2024-05-11,4091.82,204.59,93.66
P9771,2024-04-11,3125.44,156.27,99.53
P9772,2024-03-11,2857.0,142.85,98.72
P9773,2024-03-22,1465.29,73.26,17.55
P9774,2024-06-29,4371.28,218.56,90.38
P9775,2024-01-25,4446.75,222.34,60.92
P9776,2024-06-06,1732.34,86.62,20.0
P9777,2024-01-28,3046.15,152.31,33.98
P9778,2024-03-24,3152.78,157.64,75.6
P9779,2024-06-12,4818.17,240.91,79.24
P9780,2024-06-29,4673.22,233.66,32.37
P9781,2024-07-13,4312.14,215.61,45.59
P9782,2024-06-21,4748.33,237.42,29.32
P9783,2024-06-09,2711.57,135.58,50.34
P9784,2024-05-19,,46.09,53.63
P9785,2024-03-18,653.66,32.68,57.57
P9786,2024-04-26,1837.83,91.89,22.88
P9787,2024-06-09,1080.56,54.03,11.88
P9788,2024-03-21,2358.22,117.91,52.83
P9789,2024-01-25,-2901.88,145.09,51.35
P9790,2024-02-09,3802.03,190.1,58.16
P9791,2024-03-02,4523.66,226.18,59.21
P9792,2024-02-07,3075.02,153.75,21.98
P9793,2024-07-20,1648.21,82.41,74.57
P9794,2024-04-04,1030.93,51.55,38.44
P9795,2024-05-25,1314.89,65.74,74.58
P9796,2024-01-29,3311.23,165.56,33.04
P9797,2024-02-19,4939.52,246.98,29.12
P9798,2024-06-24,3784.72,189.24,16.78
P9799,2024-04-03,1352.43,67.62,24.44
P9800,2024-02-09,1057.16,52.86,59.8
P9801,2024-04-10,4656.52,232.83,18.44
P9802,2024-02-17,1886.93,94.35,60.95
P9803,2024-03-20,,190.08,25.5
P9804,2024-04-21,4260.02,213.0,32.78
P9805,2024-03-05,4334.89,216.74,38.18
P9806,2024-05-22,4673.21,233.66,78.77
P9807,2024-07-22,2588.57,129.43,65.86
P9808,2024-03-31,2113.61,105.68,71.77
P9809,2024-05-15,3803.6,190.18,52.11
P9810,2024-04-17,2948.49,147.42,42.85
P9811,2024-06-27,4589.89,229.49,74.74
P9812,2024-03-02,2896.58,144.83,47.93
P9813,2024-04-22,3169.26,158.46,55.78
P9814,2024-06-13,602.82,30.14,84.81
P9815,2024-07-11,,240.47,81.62
P9816,2024-04-04,3309.17,165.46,78.9
P9817,2024-06-17,1769.04,88.45,12.09
P9818,2024-05-29,2460.56,123.03,75.75
P9819,2024-01-07,1288.27,64.41,30.99
P9820,2024-05-21,1963.34,98.17,73.61
P9821,2024-04-30,749.06,37.45,84.73
P9822,2024-04-05,1690.07,84.5,30.56
P9823,2024-02-20,1440.24,72.01,64.01
P9824,2024-03-01,3670.11,183.51,95.9
P9825,2024-05-04,3788.47,189.42,50.73
P9826,2024-04-27,1200.91,60.05,71.68
P9827,2024-06-21,1856.68,92.83,51.2
P9828,2024-04-09,1873.13,93.66,56.26
P9829,2024-05-28,-3696.99,184.85,65.85
P9830,2024-03-03,1981.67,99.08,15.7
P9831,2024-03-01,2975.49,148.77,74.91
P9832,2024-02-12,3546.64,177.33,55.16
P9833,2024-01-15,1196.77,59.84,72.58
P9834,2024-05-29,3800.92,190.05,84.94
P9835,2024-03-14,3897.71,194.89,87.07
P9836,2024-04-03,4753.3,237.67,48.07
P9837,2024-03-11,3549.44,177.47,86.52
P9838,2024-07-14,,100.42,26.78
P9839,2024-03-30,3487.09,174.35,67.36
P9840,2024-02-23,3161.46,158.07,70.4
P9841,2024-04-20,3944.51,197.23,35.36
P9842,2024-02-19,4742.59,237.13,36.62
P9843,2024-01-27,1885.3,94.27,75.37
P9844,2024-07-23,1679.17,83.96,48.17
P9845,2024-05-15,4689.84,234.49,40.01
P9846,2024-05-20,1016.31,50.82,55.18
P9847,2024-01-27,3534.67,176.73,44.01
P9848,2024-02-25,841.79,42.09,37.81
P9849,2024-06-24,4063.61,203.18,31.19
P9850,2024-06-21,2488.99,124.45,67.13
P9851,2024-03-02,2795.73,139.79,87.66
P9852,2024-02-29,4251.82,212.59,54.92
P9853,2024-04-07,792.7,39.64,99.35
P9854,2024-06-06,4299.15,214.96,22.26
P9855,2024-05-03,4853.23,242.66,72.94
P9856,2024-06-22,1861.33,93.07,39.98
P9857,2024-06-23,3673.85,183.69,39.9
P9858,2024-02-05,1252.13,62.61,99.05
P9859,2024-05-16,553.38,27.67,60.53
P9860,2024-02-11,2434.59,121.73,19.39
P9861,2024-05-01,915.34,45.77,82.6
P9862,2024-05-22,573.9,28.7,15.78
P9863,2024-05-14,4538.56,226.93,54.75
P9864,2024-06-01,4470.53,223.53,97.62
P9865,2024-03-03,3803.83,190.19,12.08
P9866,2024-03-12,2896.39,144.82,57.09
P9867,2024-03-04,4401.83,220.09,20.23
P9868,2024-03-14,1217.73,60.89,14.19
P9869,2024-05-06,1092.26,54.61,87.46
P9870,2024-05-13,4357.95,217.9,56.02
P9871,2024-03-29,4687.32,234.37,69.34
P9872,2024-02-16,4257.28,212.86,41.73
P9873,2024-06-04,2247.03,112.35,71.21
P9874,2024-04-01,3435.1,171.75,91.09
P9875,2024-05-14,4340.45,217.02,38.69
P9876,2024-01-24,3565.85,178.29,75.01
P9877,2024-07-10,4980.19,249.01,92.29
