policy_id,effective_date,written_premium,product,state,broker
P10991,2024-02-09,1253.29,Multi-Family,IL,Broker A
P10992,2024-02-03,1434.7,Multi-Family,FL,Broker B
P10993,2024-01-19,2983.33,Short Term Rental,NC,Broker A
P10994,2024-01-03,4726.07,Short Term Rental,IL,Broker A
,2024-02-02,1169.39,Landlord,IL,Broker C
,2024-02-26,3450.77,Multi-Family,IL,Broker A
P10997,2024-01-23,1543.33,Landlord,NC,Broker C
P10998,2024-03-30,4240.95,Short Term Rental,FL,Broker C
P10999,2024-03-10,1195.4,Short Term Rental,TX,Broker C
P11000,2024-06-16,2006.84,Short Term Rental,IL,Broker C
P11001,2024-06-09,4693.05,Multi-Family,IL,Broker A
P11002,2024-06-06,2935.03,Landlord,GA,Broker C
P11003,2024-03-05,4686.63,Landlord,IL,Broker C
P11004,2024-05-07,1482.72,Multi-Family,GA,Broker C
P11005,2024-02-08,582.45,Short Term Rental,NC,Broker C
P11006,2024-01-16,4792.58,Multi-Family,FL,Broker C
P11007,2024-04-28,2591.46,Multi-Family,GA,Broker B
P11008,2024-03-12,2149.58,Multi-Family,TX,Broker B
P11009,2024-03-03,3980.74,Multi-Family,NC,Broker A
P11010,2024-02-23,1187.0,Landlord,GA,Broker A
P11011,2024-01-05,4521.02,Short Term Rental,FL,Broker C
P11012,2024-01-17,2069.21,Multi-Family,NC,Broker B
P11013,2024-04-04,3684.95,Short Term Rental,GA,Broker B
P11014,2024-06-03,1872.41,Multi-Family,GA,Broker B
P11015,2024-01-24,4534.53,Landlord,FL,Broker C
P11016,2024-04-30,3319.29,Multi-Family,FL,Broker B
P11017,2024-02-12,2723.02,Short Term Rental,TX,Broker C
P11018,2024-01-21,912.03,Short Term Rental,FL,Broker A
P11019,2024-03-28,2215.14,Landlord,FL,Broker C
P11020,2024-02-23,2029.83,Short Term Rental,GA,Broker A
P11021,2024-03-02,4863.45,Landlord,IL,Broker C
P11022,2024-02-09,3657.69,Short Term Rental,GA,Broker B
P11023,2024-01-24,4843.3,Short Term Rental,TX,Broker C
P11024,2024-05-27,4220.21,Landlord,GA,Broker C
P11025,2024-06-21,834.7,Landlord,GA,Broker B
P11026,2024-04-13,620.22,Short Term Rental,NC,Broker C
P11027,2024-06-23,4644.96,Landlord,IL,Broker C
P11028,2024-04-15,2524.75,Landlord,IL,Broker C
P11029,2024-06-09,1010.47,Multi-Family,IL,Broker B
P11030,2024-01-04,3015.72,Multi-Family,TX,Broker B
P11031,2024-04-09,2848.18,Landlord,NC,Broker C
P11032,2024-02-12,1397.6,Multi-Family,TX,Broker A
P11033,2024-04-12,4301.62,Short Term Rental,TX,Broker C
P11034,2024-04-17,1250.02,Short Term Rental,IL,Broker A
,2024-01-06,1433.48,Short Term Rental,NC,Broker A
P11036,2024-06-05,4974.37,Short Term Rental,FL,Broker A
P11037,2024-03-06,4796.53,Multi-Family,NC,Broker A
P11038,2024-03-26,2663.15,Short Term Rental,FL,Broker A
P11039,2024-04-16,4504.4,Landlord,TX,Broker A
P11040,2024-04-02,4546.37,Short Term Rental,GA,Broker A
P11041,2024-02-19,974.49,Short Term Rental,TX,Broker B
P11042,2024-01-06,941.01,Multi-Family,NC,Broker C
P11043,2024-04-10,3357.82,Short Term Rental,TX,Broker B
P11044,2024-05-17,2147.05,Multi-Family,IL,Broker C
P11045,2024-01-26,2028.98,Short Term Rental,NC,Broker B
P11046,2024-04-15,4358.0,Multi-Family,IL,Broker B
P11047,2024-03-15,4808.22,Short Term Rental,GA,Broker B
P11048,2024-03-22,3775.44,Short Term Rental,NC,Broker B
P11049,2024-02-25,2703.54,Multi-Family,FL,Broker B
P11050,2024-03-22,1782.47,Landlord,IL,Broker B
P11051,2024-04-06,4269.04,Landlord,NC,Broker C
P11052,2024-06-24,3534.7,Multi-Family,NC,Broker C
P11053,2024-01-15,4485.51,Short Term Rental,TX,Broker A
P11054,2024-02-08,3734.29,Short Term Rental,FL,Broker A
P11055,2024-01-18,4321.18,Multi-Family,GA,Broker B
P11056,2024-06-10,4426.1,Multi-Family,GA,Broker B
P11057,2024-06-02,2385.71,Landlord,GA,Broker B
P11058,2024-06-22,665.19,Short Term Rental,GA,Broker C
P11059,2024-01-03,1848.0,Multi-Family,FL,Broker A
P11060,2024-05-20,2978.31,Short Term Rental,GA,Broker C
P11061,2024-01-05,3016.17,Landlord,FL,Broker C
P11062,2024-05-10,2915.42,Multi-Family,NC,Broker C
P11063,2024-03-11,2179.43,Landlord,FL,Broker B
P11064,2024-02-14,4858.46,Landlord,IL,Broker C
P11065,2024-04-18,1526.68,Short Term Rental,GA,Broker C
P11066,2024-03-17,3849.68,Landlord,FL,Broker C
P11067,2024-02-24,3409.96,Short Term Rental,FL,Broker A
P11068,2024-04-23,1632.9,Multi-Family,NC,Broker A
P11069,2024-02-03,2232.41,Landlord,NC,Broker C
P11070,2024-04-21,4701.42,Landlord,FL,Broker C
P11071,2024-03-06,1630.07,Multi-Family,TX,Broker A
P11072,2024-01-24,1286.22,Landlord,FL,Broker C
P11073,2024-03-22,879.73,Multi-Family,NC,Broker B
P11074,2024-02-22,1121.59,Landlord,NC,Broker C
,2024-01-14,3577.58,Short Term Rental,NC,Broker A
P11076,2024-05-20,3275.94,Multi-Family,TX,Broker A
P11077,2024-03-11,2834.14,Multi-Family,NC,Broker C
P11078,2024-01-21,4260.84,Short Term Rental,FL,Broker C
P11079,2024-04-25,3555.48,Landlord,NC,Broker B
P11080,2024-06-22,624.61,Short Term Rental,IL,Broker B
P11081,2024-03-10,4746.96,Short Term Rental,IL,Broker B
,2024-01-14,4381.55,Multi-Family,TX,Broker C
P11083,2024-05-12,1984.69,Multi-Family,GA,Broker B
P11084,2024-01-31,527.1,Multi-Family,TX,Broker A
P11085,2024-01-13,2128.73,Short Term Rental,NC,Broker B
P11086,2024-06-12,2628.28,Short Term Rental,TX,Broker A
P11087,2024-02-13,2822.14,Multi-Family,IL,Broker C
,2024-06-09,4239.27,Multi-Family,IL,Broker A
P11089,2024-02-06,2028.61,Landlord,GA,Broker A
P11090,2024-06-23,2983.45,Landlord,TX,Broker A
P11091,2024-03-21,1029.98,Multi-Family,TX,Broker C
P11092,2024-04-08,1919.97,Short Term Rental,NC,Broker A
P11093,2024-04-15,3657.02,Multi-Family,GA,Broker C
P11094,2024-03-30,2362.72,Landlord,NC,Broker B
P11095,2024-02-22,1799.7,Landlord,IL,Broker B
,2024-02-27,1921.21,Landlord,TX,Broker A
P11097,2024-05-20,4319.91,Landlord,IL,Broker A
P11098,2024-01-11,2122.07,Short Term Rental,IL,Broker A
P11099,2024-02-19,951.23,Landlord,NC,Broker B
P11100,2024-04-11,4347.44,Landlord,GA,Broker A
P11101,2024-01-27,3133.79,Multi-Family,TX,Broker B
P11102,2024-02-17,2906.81,Short Term Rental,FL,Broker A
P11103,2024-02-06,2809.31,Multi-Family,FL,Broker C
P11104,2024-01-19,2674.48,Multi-Family,FL,Broker A
P11105,2024-04-15,3269.56,Landlord,TX,Broker B
P11106,2024-02-25,4778.74,Short Term Rental,FL,Broker B
P11107,2024-01-05,3055.58,Landlord,GA,Broker A
P11108,2024-05-16,3979.23,Multi-Family,IL,Broker A
P11109,2024-05-20,2023.34,Landlord,FL,Broker B
P11110,2024-02-19,,Multi-Family,NC,Broker B
,2024-05-01,4993.48,Short Term Rental,NC,Broker C
P11112,2024-03-24,2262.28,Landlord,IL,Broker B
,2024-02-14,3606.62,Landlord,TX,Broker A
P11114,2024-03-16,3064.73,Multi-Family,GA,Broker B
P11115,2024-03-16,942.81,Short Term Rental,FL,Broker B
P11116,2024-06-29,3016.92,Short Term Rental,FL,Broker C
P11117,2024-06-12,4374.42,Short Term Rental,GA,Broker A
P11118,2024-06-10,2372.95,Short Term Rental,NC,Broker C
P11119,2024-01-22,3026.09,Landlord,NC,Broker A
P11120,2024-04-27,3762.41,Multi-Family,IL,Broker A
P11121,2024-03-10,,Landlord,FL,Broker A
P11122,2024-03-30,2419.16,Multi-Family,GA,Broker A
P11123,2024-05-30,1729.77,Landlord,IL,Broker A
P11124,2024-06-27,3325.33,Short Term Rental,IL,Broker C
P11125,2024-01-20,579.87,Multi-Family,TX,Broker B
P11126,2024-03-14,3968.32,Multi-Family,FL,Broker C
P11127,2024-06-14,2908.45,Short Term Rental,FL,Broker B
P11128,2024-03-05,1346.28,Short Term Rental,FL,Broker A
P11129,2024-03-23,2328.61,Landlord,FL,Broker A
P11130,2024-05-17,4210.35,Multi-Family,GA,Broker A
P11131,2024-01-02,3521.01,Multi-Family,IL,Broker C
P11132,2024-05-05,2156.38,Landlord,NC,Broker B
P11133,2024-04-10,4471.1,Multi-Family,FL,Broker A
P11134,2024-04-21,4351.54,Multi-Family,GA,Broker A
P11135,2024-06-08,799.62,Short Term Rental,NC,Broker C
P11136,2024-01-04,3711.77,Multi-Family,GA,Broker A
P11137,2024-02-05,4052.43,Landlord,GA,Broker A
P11138,2024-05-09,1142.89,Multi-Family,TX,Broker B
P11139,2024-05-21,4808.27,Multi-Family,NC,Broker C
P11140,2024-05-14,1638.72,Short Term Rental,TX,Broker A
P11141,2024-01-05,4095.79,Short Term Rental,TX,Broker C
P11142,2024-02-06,662.22,Short Term Rental,IL,Broker A
P11143,2024-06-15,4722.53,Multi-Family,IL,Broker C
P11144,2024-05-11,4428.56,Short Term Rental,FL,Broker C
P11145,2024-02-16,1564.33,Landlord,TX,Broker B
P11146,2024-03-17,1524.64,Multi-Family,GA,Broker A
,2024-06-22,4091.16,Short Term Rental,GA,Broker B
P11148,2024-06-15,2202.97,Short Term Rental,GA,Broker C
P11149,2024-05-31,4698.51,Multi-Family,IL,Broker A
P11150,2024-02-25,2090.83,Landlord,FL,Broker C
P11151,2024-02-25,1329.19,Multi-Family,IL,Broker A
P11152,2024-05-10,3414.19,Short Term Rental,NC,Broker A
P11153,2024-05-23,,Landlord,NC,Broker B
,2024-04-12,910.46,Short Term Rental,GA,Broker C
P11155,2024-01-23,1560.63,Multi-Family,NC,Broker B
P11156,2024-03-01,3280.98,Landlord,TX,Broker B
P11157,2024-05-24,,Short Term Rental,IL,Broker B
P11158,2024-04-13,4931.2,Landlord,NC,Broker B
P11159,2024-05-25,3417.69,Short Term Rental,IL,Broker C
P11160,2024-06-22,647.83,Short Term Rental,NC,Broker B
P11161,2024-05-15,1359.16,Short Term Rental,GA,Broker C
P11162,2024-06-19,1388.29,Landlord,IL,Broker B
P11163,2024-05-13,975.43,Landlord,FL,Broker B
P11164,2024-05-16,3756.86,Multi-Family,IL,Broker A
P11165,2024-05-27,1660.75,Landlord,GA,Broker C
P11166,2024-05-19,4662.19,Multi-Family,FL,Broker C
P11167,2024-02-23,4385.67,Short Term Rental,IL,Broker A
P11168,2024-03-06,1514.57,Multi-Family,TX,Broker B
P11169,2024-05-22,2921.94,Short Term Rental,FL,Broker A
P11170,2024-05-18,3326.7,Short Term Rental,IL,Broker C
P11171,2024-03-04,3979.35,Landlord,TX,Broker C
P11172,2024-03-27,4603.11,Short Term Rental,GA,Broker A
P11173,2024-06-05,1873.65,Landlord,GA,Broker B
P11174,2024-03-19,4121.66,Landlord,GA,Broker A
P11175,2024-05-23,1438.34,Multi-Family,TX,Broker C
P11176,2024-01-07,1087.31,Multi-Family,GA,Broker C
P11177,2024-03-24,4763.1,Landlord,TX,Broker A
P11178,2024-01-12,1105.83,Short Term Rental,IL,Broker A
P11179,2024-03-03,4464.53,Landlord,GA,Broker B
P11180,2024-02-20,2940.75,Multi-Family,GA,Broker C
P11181,2024-06-20,1549.98,Multi-Family,NC,Broker B
P11182,2024-01-27,4397.3,Short Term Rental,IL,Broker C
P11183,2024-02-15,1627.03,Short Term Rental,FL,Broker B
P11184,2024-02-15,781.43,Landlord,GA,Broker C
P11185,2024-05-31,1899.51,Multi-Family,FL,Broker B
P11186,2024-01-11,4459.36,Landlord,TX,Broker A
P11187,2024-04-24,3423.27,Landlord,TX,Broker C
P11188,2024-04-15,3783.74,Landlord,TX,Broker A
P11189,2024-04-17,3732.74,Short Term Rental,GA,Broker A
P11190,2024-04-30,861.19,Landlord,FL,Broker B
P11191,2024-04-26,4498.05,Short Term Rental,NC,Broker B
P11192,2024-04-27,4864.18,Multi-Family,GA,Broker A
P11193,2024-01-06,,Landlord,FL,Broker C
P11194,2024-04-26,1157.44,Short Term Rental,GA,Broker C
P11195,2024-05-29,3668.83,Short Term Rental,NC,Broker A
P11196,2024-01-18,664.86,Short Term Rental,TX,Broker A
P11197,2024-05-17,4612.05,Short Term Rental,GA,Broker C
P11198,2024-03-18,1961.47,Multi-Family,NC,Broker C
P11199,2024-06-08,632.92,Short Term Rental,FL,Broker C
P11200,2024-03-10,4761.93,Landlord,FL,Broker A
P11201,2024-05-13,4282.58,Short Term Rental,FL,Broker C
P11202,2024-04-16,2781.9,Landlord,FL,Broker C
,2024-01-30,3596.67,Landlord,FL,Broker A
P11204,2024-03-25,1269.04,Multi-Family,TX,Broker B
P11205,2024-05-01,4183.42,Multi-Family,GA,Broker B
P11206,2024-06-17,2636.63,Multi-Family,IL,Broker C
,2024-04-21,2125.47,Multi-Family,TX,Broker B
P11208,2024-04-01,1030.18,Multi-Family,GA,Broker B
P11209,2024-06-12,2931.79,Short Term Rental,NC,Broker A
P11210,2024-02-17,3011.76,Landlord,FL,Broker C
P11211,2024-02-06,4472.47,Short Term Rental,NC,Broker B
P11212,2024-04-26,1520.39,Multi-Family,GA,Broker C
P11213,2024-04-03,4043.32,Landlord,TX,Broker A
P11214,2024-01-28,3418.05,Landlord,NC,Broker B
P11215,2024-06-09,2702.5,Short Term Rental,NC,Broker C
P11216,2024-02-04,3816.49,Landlord,NC,Broker A
P11217,2024-05-07,2361.12,Multi-Family,NC,Broker A
P11218,2024-06-15,3646.64,Landlord,NC,Broker B
P11219,2024-04-28,2867.66,Landlord,IL,Broker C
P11220,2024-05-13,4998.03,Short Term Rental,IL,Broker C
P11221,2024-06-27,3834.9,Landlord,TX,Broker C
P11222,2024-04-15,3189.26,Landlord,NC,Broker B
,2024-02-06,4041.48,Short Term Rental,NC,Broker C
P11224,2024-06-05,1291.56,Short Term Rental,TX,Broker A
P11225,2024-04-02,2204.1,Short Term Rental,IL,Broker A
P11226,2024-02-19,2866.75,Landlord,IL,Broker C
P11227,2024-02-15,2309.71,Short Term Rental,NC,Broker B
P11228,2024-02-15,1624.51,Landlord,GA,Broker C
P11229,2024-03-06,3470.74,Multi-Family,FL,Broker C
P11230,2024-02-05,508.92,Multi-Family,IL,Broker B
P11231,2024-06-20,3691.85,Short Term Rental,GA,Broker B
P11232,2024-06-11,2244.89,Multi-Family,FL,Broker A
P11233,2024-02-17,3619.87,Multi-Family,TX,Broker B
,2024-05-31,1008.59,Landlord,TX,Broker A
P11235,2024-04-04,3515.5,Multi-Family,TX,Broker C
P11236,2024-06-19,3215.09,Multi-Family,FL,Broker B
P11237,2024-01-20,807.67,Landlord,TX,Broker A
P11238,2024-02-29,2779.52,Multi-Family,NC,Broker A
P11239,2024-04-19,4974.12,Multi-Family,IL,Broker C
P11240,2024-06-05,4765.68,Multi-Family,TX,Broker B
P11241,2024-05-26,3811.78,Landlord,GA,Broker B
P11242,2024-02-18,2748.33,Multi-Family,NC,Broker C
,2024-02-01,4827.6,Short Term Rental,TX,Broker B
P11244,2024-06-28,1007.13,Multi-Family,NC,Broker C
P11245,2024-01-21,958.14,Short Term Rental,TX,Broker C
P11246,2024-04-15,1672.16,Multi-Family,TX,Broker C
P11247,2024-05-08,1296.28,Multi-Family,FL,Broker B
P11248,2024-02-15,,Multi-Family,GA,Broker B
P11249,2024-05-08,1398.57,Landlord,TX,Broker A
P11250,2024-01-25,4832.3,Multi-Family,TX,Broker C
P11251,2024-03-06,3678.01,Short Term Rental,FL,Broker C
P11252,2024-02-01,4527.1,Short Term Rental,IL,Broker A
,2024-04-14,4315.35,Multi-Family,NC,Broker A
P11254,2024-04-22,1773.5,Multi-Family,FL,Broker B
P11255,2024-02-09,3859.75,Multi-Family,NC,Broker C
P11256,2024-02-13,1697.35,Short Term Rental,IL,Broker C
P11257,2024-03-02,2455.06,Short Term Rental,TX,Broker A
P11258,2024-03-07,3218.13,Landlord,GA,Broker C
P11259,2024-01-21,1516.69,Landlord,FL,Broker B
P11260,2024-01-05,2170.39,Short Term Rental,FL,Broker B
P11261,2024-06-25,2375.86,Short Term Rental,TX,Broker A
,2024-02-28,1566.5,Multi-Family,GA,Broker B
P11263,2024-04-30,4180.37,Multi-Family,GA,Broker C
P11264,2024-06-28,2086.71,Landlord,TX,Broker A
P11265,2024-02-18,1490.0,Multi-Family,GA,Broker C
P11266,2024-06-25,2371.27,Short Term Rental,TX,Broker C
P11267,2024-02-27,1836.3,Multi-Family,IL,Broker C
P11268,2024-05-19,3905.41,Short Term Rental,IL,Broker C
P11269,2024-03-19,4962.74,Short Term Rental,FL,Broker C
P11270,2024-02-11,1750.27,Landlord,FL,Broker A
P11271,2024-03-10,670.72,Landlord,IL,Broker A
P11272,2024-06-11,4534.01,Multi-Family,FL,Broker C
P11273,2024-05-10,4213.93,Short Term Rental,FL,Broker B
P11274,2024-06-22,3991.33,Landlord,IL,Broker A
P11275,2024-06-25,905.96,Short Term Rental,NC,Broker C
P11276,2024-05-01,4525.74,Multi-Family,GA,Broker B
P11277,2024-05-25,1367.01,Landlord,NC,Broker A
P11278,2024-01-04,1133.22,Short Term Rental,NC,Broker B
P11279,2024-01-22,3640.61,Multi-Family,NC,Broker B
P11280,2024-05-09,,Short Term Rental,TX,Broker C
P11281,2024-01-15,1594.36,Short Term Rental,IL,Broker C
P11282,2024-04-04,4832.55,Multi-Family,FL,Broker A
P11283,2024-04-05,1401.42,Multi-Family,IL,Broker C
P11284,2024-05-10,1307.2,Multi-Family,NC,Broker A
P11285,2024-03-15,1897.11,Landlord,IL,Broker A
P11286,2024-02-19,3880.55,Landlord,TX,Broker A
,2024-05-11,2089.35,Multi-Family,TX,Broker A
P11288,2024-02-27,,Multi-Family,GA,Broker C
P11289,2024-02-13,1051.11,Short Term Rental,GA,Broker A
P11290,2024-02-08,4249.74,Multi-Family,NC,Broker B
P11291,2024-05-18,3510.64,Short Term Rental,IL,Broker B
P11292,2024-04-16,3263.96,Landlord,FL,Broker A
P11293,2024-04-15,4571.89,Short Term Rental,GA,Broker A
P11294,2024-01-31,977.02,Multi-Family,NC,Broker B
P11295,2024-03-01,2885.95,Landlord,TX,Broker C
P11296,2024-06-12,661.53,Landlord,GA,Broker C
P11297,2024-06-10,3425.12,Multi-Family,GA,Broker A
P11298,2024-06-07,652.32,Landlord,GA,Broker B
P11299,2024-03-22,611.13,Landlord,GA,Broker B
P11300,2024-01-13,,Short Term Rental,IL,Broker B
P11301,2024-02-01,2313.3,Multi-Family,IL,Broker C
P11302,2024-05-15,3412.47,Multi-Family,IL,Broker C
P11303,2024-05-21,3507.66,Short Term Rental,FL,Broker B
P11304,2024-04-09,3986.92,Multi-Family,FL,Broker C
P11305,2024-03-27,1866.05,Multi-Family,NC,Broker B
P11306,2024-02-11,887.3,Landlord,NC,Broker B
P11307,2024-01-31,1708.89,Short Term Rental,GA,Broker C
,2024-03-27,2541.34,Landlord,GA,Broker A
P11309,2024-06-06,2809.6,Short Term Rental,TX,Broker C
P11310,2024-02-08,669.48,Short Term Rental,GA,Broker B
P11311,2024-06-18,2017.56,Short Term Rental,NC,Broker C
P11312,2024-05-11,3386.97,Multi-Family,NC,Broker A
P11313,2024-04-26,2734.84,Multi-Family,NC,Broker A
P11314,2024-01-26,4872.68,Landlord,NC,Broker A
P11315,2024-05-18,3355.59,Multi-Family,NC,Broker A
,2024-01-05,3054.94,Landlord,FL,Broker B
P11317,2024-03-22,2540.38,Multi-Family,IL,Broker B
,2024-05-24,1751.82,Short Term Rental,FL,Broker A
P11319,2024-03-28,921.01,Short Term Rental,TX,Broker B
P11320,2024-05-25,3378.73,Multi-Family,FL,Broker A
P11321,2024-04-18,4790.29,Short Term Rental,TX,Broker C
P11322,2024-01-30,4688.89,Landlord,FL,Broker A
P11323,2024-01-29,3968.29,Short Term Rental,NC,Broker A
P11324,2024-05-11,3932.6,Landlord,NC,Broker B
P11325,2024-03-20,3915.35,Multi-Family,IL,Broker C
P11326,2024-05-27,2670.04,Multi-Family,TX,Broker A
P11327,2024-05-26,2530.58,Landlord,GA,Broker C
P11328,2024-03-02,929.86,Landlord,FL,Broker C
P11329,2024-06-09,904.14,Landlord,FL,Broker C
P11330,2024-06-08,2455.22,Landlord,GA,Broker B
P11331,2024-01-16,696.1,Short Term Rental,FL,Broker B
P11332,2024-05-31,1485.2,Short Term Rental,GA,Broker B
,2024-02-08,4070.78,Multi-Family,NC,Broker A
,2024-01-14,3145.69,Short Term Rental,NC,Broker C
P11335,2024-02-06,1703.1,Multi-Family,TX,Broker A
P11336,2024-03-06,3445.16,Short Term Rental,IL,Broker A
P11337,2024-05-14,2389.17,Multi-Family,NC,Broker C
P11338,2024-03-30,2293.44,Multi-Family,IL,Broker A
P11339,2024-03-26,4084.32,Short Term Rental,TX,Broker A
P11340,2024-03-07,3601.7,Landlord,TX,Broker B
P11341,2024-01-02,656.79,Multi-Family,TX,Broker B
,2024-05-19,4147.53,Landlord,IL,Broker B
P11343,2024-05-22,4373.86,Landlord,TX,Broker A
,2024-02-06,724.71,Short Term Rental,TX,Broker B
P11345,2024-03-31,2736.46,Short Term Rental,GA,Broker A
P11346,2024-03-14,4929.76,Landlord,IL,Broker B
P11347,2024-02-13,766.15,Landlord,GA,Broker A
P11348,2024-04-19,2977.73,Short Term Rental,FL,Broker B
P11349,2024-02-16,4837.88,Landlord,GA,Broker B
P11350,2024-05-19,1702.91,Landlord,TX,Broker A
P11351,2024-02-03,3376.1,Multi-Family,TX,Broker A
P11352,2024-01-11,4321.12,Multi-Family,GA,Broker C
P11353,2024-02-04,3713.92,Multi-Family,NC,Broker C
P11354,2024-02-20,4353.13,Short Term Rental,FL,Broker B
P11355,2024-02-27,678.46,Landlord,NC,Broker A
P11356,2024-06-26,4406.26,Multi-Family,NC,Broker C
P11357,2024-03-30,834.41,Landlord,FL,Broker C
P11358,2024-03-09,2839.04,Multi-Family,GA,Broker B
P11359,2024-01-26,3871.38,Landlord,TX,Broker C
P11360,2024-03-06,,Landlord,NC,Broker C
P11361,2024-04-26,,Short Term Rental,IL,Broker A
P11362,2024-03-18,1423.91,Multi-Family,NC,Broker B
P11363,2024-04-29,972.44,Multi-Family,IL,Broker A
P11364,2024-01-19,2531.61,Multi-Family,NC,Broker A
P11365,2024-01-01,1719.27,Landlord,TX,Broker C
P11366,2024-05-02,4890.84,Landlord,GA,Broker A
P11367,2024-01-24,,Landlord,GA,Broker C
P11368,2024-06-24,3060.54,Landlord,TX,Broker B
P11369,2024-04-15,4815.55,Landlord,NC,Broker C
P11370,2024-05-27,2777.93,Multi-Family,IL,Broker A
P11371,2024-04-13,4475.78,Multi-Family,IL,Broker A
P11372,2024-01-24,4253.95,Short Term Rental,GA,Broker C
,2024-03-28,2627.87,Landlord,FL,Broker B
P11374,2024-02-14,2270.0,Short Term Rental,GA,Broker A
P11375,2024-03-25,3801.42,Short Term Rental,FL,Broker B
P11376,2024-01-10,3836.77,Landlord,GA,Broker A
P11377,2024-01-31,2410.2,Multi-Family,NC,Broker B
P11378,2024-04-30,2145.3,Landlord,IL,Broker B
P11379,2024-05-31,2201.75,Landlord,FL,Broker A
P11380,2024-03-01,1349.97,Landlord,TX,Broker B
P11381,2024-06-26,1367.78,Short Term Rental,TX,Broker B
P11382,2024-06-04,2532.24,Landlord,IL,Broker A
P11383,2024-04-16,511.26,Landlord,GA,Broker C
P11384,2024-02-29,1368.81,Short Term Rental,IL,Broker C
P11385,2024-02-22,3215.89,Short Term Rental,FL,Broker C
P11386,2024-06-20,2991.08,Multi-Family,IL,Broker C
P11387,2024-04-07,621.06,Short Term Rental,GA,Broker B
P11388,2024-04-26,3777.63,Landlord,GA,Broker C
P11389,2024-02-08,4558.85,Short Term Rental,IL,Broker C
P11390,2024-02-28,3169.57,Short Term Rental,NC,Broker B
P11391,2024-06-13,2053.68,Multi-Family,FL,Broker B
P11392,2024-06-14,3446.46,Landlord,FL,Broker B
P11393,2024-02-17,4181.63,Multi-Family,FL,Broker A
P11394,2024-03-26,990.03,Landlord,IL,Broker A
P11395,2024-01-03,2798.1,Landlord,IL,Broker C
P11396,2024-04-22,2984.65,Landlord,FL,Broker B
P11397,2024-06-18,3895.0,Multi-Family,IL,Broker A
P11398,2024-06-27,2347.44,Short Term Rental,GA,Broker B
P11399,2024-01-05,1259.4,Short Term Rental,GA,Broker B
P11400,2024-02-17,4904.27,Short Term Rental,GA,Broker B
P11401,2024-02-22,4762.64,Short Term Rental,FL,Broker A
P11402,2024-04-07,1296.03,Short Term Rental,IL,Broker B
P11403,2024-06-11,,Multi-Family,IL,Broker B
P11404,2024-03-05,894.72,Multi-Family,TX,Broker C
P11405,2024-02-24,2560.96,Short Term Rental,GA,Broker B
P11406,2024-03-06,768.4,Short Term Rental,GA,Broker C
P11407,2024-01-02,2149.14,Short Term Rental,TX,Broker C
P11408,2024-02-29,3732.5,Short Term Rental,IL,Broker C
P11409,2024-03-20,2825.73,Landlord,GA,Broker C
P11410,2024-02-24,1098.67,Short Term Rental,IL,Broker A
P11411,2024-04-24,4634.3,Multi-Family,GA,Broker B
P11412,2024-04-04,,Short Term Rental,TX,Broker A
P11413,2024-06-10,4282.15,Multi-Family,GA,Broker A
P11414,2024-04-22,1916.14,Multi-Family,TX,Broker A
P11415,2024-05-09,571.89,Short Term Rental,TX,Broker A
P11416,2024-03-14,1368.26,Short Term Rental,IL,Broker C
P11417,2024-02-15,2933.11,Landlord,TX,Broker B
P11418,2024-03-30,1764.9,Landlord,TX,Broker B
